,close,strike_price,price,rf,S/K,day_diff,weekNo,date,exdate,impl_volatility,vega
130940,2098.53,2100.0,75.30000000000001,0.02,0.9993000000000001,180.0,10,2015-03-04,2015-08-31,0.142514,580.986
130941,2098.53,2125.0,61.15,0.02,0.9875435294117648,180.0,10,2015-03-04,2015-08-31,0.136391,574.0854
130942,2098.53,2150.0,48.400000000000006,0.02,0.9760604651162792,180.0,10,2015-03-04,2015-08-31,0.130395,556.1928
130943,2098.53,2175.0,37.2,0.02,0.964841379310345,180.0,10,2015-03-04,2015-08-31,0.1246,525.9341
130944,2098.53,2200.0,27.65,0.02,0.9538772727272729,180.0,10,2015-03-04,2015-08-31,0.119058,482.8571
130945,2098.53,2225.0,19.75,0.02,0.9431595505617978,180.0,10,2015-03-04,2015-08-31,0.113726,427.7054
130946,2098.53,2250.0,13.6,0.02,0.9326800000000001,180.0,10,2015-03-04,2015-08-31,0.108973,364.0999
130947,2098.53,2275.0,9.0,0.02,0.9224307692307693,180.0,10,2015-03-04,2015-08-31,0.104727,296.5599
130948,2098.53,2300.0,5.75,0.02,0.912404347826087,180.0,10,2015-03-04,2015-08-31,0.101114,231.0106
130993,2098.53,1950.0,187.60000000000002,0.02,1.0761692307692308,210.0,10,2015-03-04,2015-09-30,0.18066,540.1519
130995,2098.53,2000.0,149.6,0.02,1.0492650000000001,210.0,10,2015-03-04,2015-09-30,0.168949,584.0781
130997,2098.53,2050.0,114.4,0.02,1.0236731707317075,210.0,10,2015-03-04,2015-09-30,0.15720599999999998,616.0745
130999,2098.53,2100.0,82.75,0.02,0.9993000000000001,210.0,10,2015-03-04,2015-09-30,0.145495,626.9218
131001,2098.53,2150.0,55.65,0.02,0.9760604651162792,210.0,10,2015-03-04,2015-09-30,0.13411700000000001,605.0853
131003,2098.53,2200.0,34.099999999999994,0.02,0.9538772727272729,210.0,10,2015-03-04,2015-09-30,0.123481,540.5999
131005,2098.53,2250.0,18.55,0.02,0.9326800000000001,210.0,10,2015-03-04,2015-09-30,0.113757,433.1828
138500,2071.26,1900.0,219.5,0.02,1.0901368421052633,300.0,10,2015-03-06,2015-12-31,0.185881,639.0463
138501,2071.26,1925.0,200.8,0.02,1.075979220779221,300.0,10,2015-03-06,2015-12-31,0.181276,661.8859
138502,2071.26,1950.0,182.60000000000002,0.02,1.0621846153846155,300.0,10,2015-03-06,2015-12-31,0.17661400000000002,682.8115
138503,2071.26,1975.0,165.25,0.02,1.0487392405063292,300.0,10,2015-03-06,2015-12-31,0.17233199999999999,701.3766
138504,2071.26,2000.0,148.25,0.02,1.03563,300.0,10,2015-03-06,2015-12-31,0.16763599999999998,716.7394
138505,2071.26,2025.0,132.0,0.02,1.0228444444444444,300.0,10,2015-03-06,2015-12-31,0.163028,728.3361
138506,2071.26,2050.0,116.2,0.02,1.0103707317073172,300.0,10,2015-03-06,2015-12-31,0.158021,735.3937
138507,2071.26,2075.0,101.6,0.02,0.9981975903614458,300.0,10,2015-03-06,2015-12-31,0.153555,737.0673
138508,2071.26,2100.0,87.65,0.02,0.9863142857142858,300.0,10,2015-03-06,2015-12-31,0.1488,732.5039
138509,2071.26,2125.0,74.75,0.02,0.9747105882352942,300.0,10,2015-03-06,2015-12-31,0.14422000000000001,720.8891
138510,2071.26,2150.0,62.9,0.02,0.9633767441860466,300.0,10,2015-03-06,2015-12-31,0.139742,701.5374
138511,2071.26,2175.0,52.05,0.02,0.9523034482758622,300.0,10,2015-03-06,2015-12-31,0.13523,673.8159
138512,2071.26,2200.0,42.45,0.02,0.9414818181818183,300.0,10,2015-03-06,2015-12-31,0.131002,637.8717
138513,2071.26,2225.0,33.95,0.02,0.930903370786517,300.0,10,2015-03-06,2015-12-31,0.126815,593.6782
138514,2071.26,2250.0,26.65,0.02,0.92056,300.0,10,2015-03-06,2015-12-31,0.122846,542.3721
138515,2071.26,2275.0,20.55,0.02,0.9104439560439561,300.0,10,2015-03-06,2015-12-31,0.11918800000000002,485.7983
138516,2071.26,2300.0,15.5,0.02,0.9005478260869566,300.0,10,2015-03-06,2015-12-31,0.115691,425.4668
141269,2079.43,1980.0,117.1,0.02,1.0502171717171715,60.0,11,2015-03-09,2015-05-08,0.178989,263.3691
141319,2079.43,2230.0,0.925,0.02,0.9324798206278027,60.0,11,2015-03-09,2015-05-08,0.09504800000000001,57.47687
147848,2040.24,1995.0,65.94999999999999,0.02,1.0226766917293233,30.0,11,2015-03-11,2015-04-10,0.181571,208.0617
147898,2040.24,2245.0,0.15,0.02,0.9087928730512249,30.0,11,2015-03-11,2015-04-10,0.135936,9.819357
157241,2081.19,2025.0,83.19999999999999,0.02,1.027748148148148,60.0,12,2015-03-16,2015-05-15,0.164052,306.0152
157291,2081.19,2275.0,0.5,0.02,0.9148087912087912,60.0,12,2015-03-16,2015-05-15,0.105298,33.63446
164189,2099.5,2030.0,78.55,0.02,1.0342364532019706,30.0,12,2015-03-18,2015-04-17,0.153442,175.1922
164239,2099.5,2300.0,0.07500000000000001,0.02,0.9128260869565218,30.0,12,2015-03-18,2015-04-17,0.12076600000000001,6.16315
177324,2104.42,2095.0,47.0,0.02,1.0044964200477327,60.0,13,2015-03-23,2015-05-22,0.13353399999999999,335.8821
179074,2091.5,1930.0,209.9,0.02,1.0836787564766839,270.0,13,2015-03-24,2015-12-19,0.188091,617.7594
179076,2091.5,1950.0,195.3,0.02,1.0725641025641026,270.0,13,2015-03-24,2015-12-19,0.18478,635.6602
179078,2091.5,1970.0,180.55,0.02,1.0616751269035534,270.0,13,2015-03-24,2015-12-19,0.18066500000000002,651.9159999999999
179081,2091.5,2000.0,159.2,0.02,1.04575,270.0,13,2015-03-24,2015-12-19,0.174594,673.4672
179083,2091.5,2040.0,132.3,0.02,1.0252450980392156,270.0,13,2015-03-24,2015-12-19,0.166626,694.9823
179085,2091.5,2050.0,125.9,0.02,1.0202439024390244,270.0,13,2015-03-24,2015-12-19,0.164684,698.7373
179087,2091.5,2090.0,101.25,0.02,1.0007177033492822,270.0,13,2015-03-24,2015-12-19,0.156442,705.6231
179089,2091.5,2125.0,81.55,0.02,0.9842352941176471,270.0,13,2015-03-24,2015-12-19,0.149268,698.7228
179091,2091.5,2175.0,56.85,0.02,0.9616091954022988,270.0,13,2015-03-24,2015-12-19,0.139123,662.6367
179093,2091.5,2205.0,44.2,0.02,0.9485260770975057,270.0,13,2015-03-24,2015-12-19,0.133159,624.0376
179095,2091.5,2215.0,40.45,0.02,0.9442437923250564,270.0,13,2015-03-24,2015-12-19,0.13133399999999998,608.44
179097,2091.5,2225.0,36.85,0.02,0.94,270.0,13,2015-03-24,2015-12-19,0.12945399999999999,591.3136
179099,2091.5,2235.0,33.45,0.02,0.9357941834451902,270.0,13,2015-03-24,2015-12-19,0.127599,572.8109
179101,2091.5,2245.0,30.200000000000003,0.02,0.9316258351893095,270.0,13,2015-03-24,2015-12-19,0.12567799999999998,552.7663
179103,2091.5,2275.0,21.799999999999997,0.02,0.9193406593406593,270.0,13,2015-03-24,2015-12-19,0.12035699999999999,486.2155
183456,2061.05,1920.0,145.7,0.02,1.0734635416666667,30.0,13,2015-03-25,2015-04-24,0.213546,114.5052
183506,2061.05,2170.0,0.625,0.02,0.9497926267281107,30.0,13,2015-03-25,2015-04-24,0.097974,38.18615
194719,2086.24,2020.0,88.25,0.02,1.0327920792079206,60.0,14,2015-03-30,2015-05-29,0.158967,294.8853
197568,2067.89,2075.0,29.1,0.02,0.9965734939759036,30.0,14,2015-03-31,2015-04-30,0.14511400000000002,231.1471
201269,2059.69,1970.0,97.7,0.02,1.045527918781726,30.0,14,2015-04-01,2015-05-01,0.176873,155.3871
201319,2059.69,2220.0,0.175,0.02,0.9277882882882883,30.0,14,2015-04-01,2015-05-01,0.111988,12.987219999999999
202478,2059.69,1915.0,161.7,0.02,1.075556135770235,90.0,14,2015-04-01,2015-06-30,0.189844,297.2317
202488,2059.69,1965.0,121.75,0.02,1.0481882951653945,90.0,14,2015-04-01,2015-06-30,0.17696800000000001,349.3802
202498,2059.69,2015.0,85.0,0.02,1.0221786600496279,90.0,14,2015-04-01,2015-06-30,0.162219,389.86
202508,2059.69,2065.0,52.75,0.02,0.9974285714285714,90.0,14,2015-04-01,2015-06-30,0.14582,403.3866
202518,2059.69,2115.0,27.25,0.02,0.9738486997635935,90.0,14,2015-04-01,2015-06-30,0.129053,366.0839
202528,2059.69,2165.0,10.45,0.02,0.9513579676674365,90.0,14,2015-04-01,2015-06-30,0.112722,260.5774
202538,2059.69,2225.0,2.125,0.02,0.9257033707865169,90.0,14,2015-04-01,2015-06-30,0.09906799999999999,106.7526
206305,2066.96,1975.0,130.7,0.02,1.0465620253164558,120.0,14,2015-04-02,2015-07-31,0.182546,424.74300000000005
206310,2066.96,2100.0,48.25,0.02,0.9842666666666667,120.0,14,2015-04-02,2015-07-31,0.143245,457.3995
206315,2066.96,2225.0,5.85,0.02,0.9289707865168539,120.0,14,2015-04-02,2015-07-31,0.10583900000000002,208.407
209075,2080.62,2010.0,92.55,0.02,1.0351343283582088,60.0,15,2015-04-06,2015-06-05,0.163959,290.9062
215791,2081.9,1905.0,176.25,0.02,1.0928608923884515,30.0,15,2015-04-08,2015-05-08,0.18700899999999998,56.43552
215841,2081.9,2155.0,2.1,0.02,0.9660788863109049,30.0,15,2015-04-08,2015-05-08,0.092048,91.72839
227285,2092.43,1915.0,182.05,0.02,1.0926527415143603,60.0,16,2015-04-13,2015-06-12,0.19113,171.2353
227335,2092.43,2165.0,9.2,0.02,0.9664803695150115,60.0,16,2015-04-13,2015-06-12,0.103612,231.1156
232052,2106.63,1970.0,137.35,0.02,1.0693553299492387,30.0,16,2015-04-15,2015-05-15,0.166871,86.19215
232102,2106.63,2220.0,0.6,0.02,0.9489324324324325,30.0,16,2015-04-15,2015-05-15,0.098389,37.160790000000006
242847,2100.4,2025.0,91.3,0.02,1.0372345679012347,60.0,17,2015-04-20,2015-06-19,0.14701,279.8743
242897,2100.4,2275.0,0.425,0.02,0.9232527472527473,60.0,17,2015-04-20,2015-06-19,0.094019,32.418459999999996
243356,2100.4,1925.0,217.55,0.02,1.0911168831168832,270.0,17,2015-04-20,2016-01-15,0.18595699999999998,606.9397
243358,2100.4,1950.0,198.7,0.02,1.0771282051282052,270.0,17,2015-04-20,2016-01-15,0.18137799999999998,630.4609
243360,2100.4,2000.0,162.45,0.02,1.0502,270.0,17,2015-04-20,2016-01-15,0.17182,671.2693
243362,2100.4,2050.0,128.8,0.02,1.0245853658536586,270.0,17,2015-04-20,2016-01-15,0.162241,699.7641
243364,2100.4,2100.0,98.25,0.02,1.0001904761904763,270.0,17,2015-04-20,2016-01-15,0.152671,709.5506
243366,2100.4,2150.0,71.0,0.02,0.9769302325581396,270.0,17,2015-04-20,2016-01-15,0.14265,693.1703
243368,2100.4,2200.0,48.1,0.02,0.9547272727272728,270.0,17,2015-04-20,2016-01-15,0.132914,643.4067
243370,2100.4,2250.0,30.549999999999997,0.02,0.9335111111111112,270.0,17,2015-04-20,2016-01-15,0.124536,559.2836
243372,2100.4,2300.0,17.8,0.02,0.9132173913043479,270.0,17,2015-04-20,2016-01-15,0.11683099999999999,446.9644
246808,2097.29,1925.0,192.89999999999998,0.02,1.0895012987012986,150.0,17,2015-04-21,2015-09-18,0.18148499999999998,402.5927
246811,2097.29,2000.0,133.6,0.02,1.048645,150.0,17,2015-04-21,2015-09-18,0.163722,480.2814
246814,2097.29,2075.0,81.4,0.02,1.0107421686746987,150.0,17,2015-04-21,2015-09-18,0.145027,528.2374
246817,2097.29,2150.0,40.0,0.02,0.9754837209302325,150.0,17,2015-04-21,2015-09-18,0.12599100000000002,499.6959
246820,2097.29,2225.0,13.7,0.02,0.9426022471910113,150.0,17,2015-04-21,2015-09-18,0.108176,350.1448
246823,2097.29,2300.0,3.2,0.02,0.9118652173913043,150.0,17,2015-04-21,2015-09-18,0.096859,156.7568
251624,2107.96,2020.0,92.2,0.02,1.0435445544554456,30.0,17,2015-04-22,2015-05-22,0.146087,140.1681
253977,2112.93,1925.0,200.3,0.02,1.097625974025974,120.0,17,2015-04-23,2015-08-21,0.182377,319.6313
253982,2112.93,1980.0,153.89999999999998,0.02,1.0671363636363635,120.0,17,2015-04-23,2015-08-21,0.168155,381.6674
253987,2112.93,2050.0,100.0,0.02,1.0306975609756097,120.0,17,2015-04-23,2015-08-21,0.149951,452.0143
253992,2112.93,2120.0,53.75,0.02,0.9966650943396226,120.0,17,2015-04-23,2015-08-21,0.129468,477.0435
253997,2112.93,2175.0,26.450000000000003,0.02,0.9714620689655171,120.0,17,2015-04-23,2015-08-21,0.113749,424.1264
254002,2112.93,2240.0,7.8,0.02,0.9432723214285713,120.0,17,2015-04-23,2015-08-21,0.09806799999999999,259.8416
254007,2112.93,2300.0,1.9249999999999998,0.02,0.9186652173913042,120.0,17,2015-04-23,2015-08-21,0.09085900000000001,111.5647
254133,2112.93,1925.0,222.45,0.02,1.097625974025974,240.0,17,2015-04-23,2015-12-19,0.18715,551.8603
254135,2112.93,1940.0,210.0,0.02,1.089139175257732,240.0,17,2015-04-23,2015-12-19,0.182995,566.0143
254137,2112.93,1960.0,194.65,0.02,1.0780255102040814,240.0,17,2015-04-23,2015-12-19,0.179181,585.7246
254139,2112.93,1975.0,183.25,0.02,1.0698379746835442,240.0,17,2015-04-23,2015-12-19,0.17611,599.7025
254142,2112.93,2025.0,146.95,0.02,1.0434222222222223,240.0,17,2015-04-23,2015-12-19,0.166017,640.3969999999999
254144,2112.93,2045.0,133.25,0.02,1.0332176039119803,240.0,17,2015-04-23,2015-12-19,0.162045,653.0959
254146,2112.93,2075.0,113.05000000000001,0.02,1.018279518072289,240.0,17,2015-04-23,2015-12-19,0.15519000000000002,666.8062
254148,2112.93,2100.0,97.8,0.02,1.0061571428571428,240.0,17,2015-04-23,2015-12-19,0.15043399999999998,672.2145
254150,2112.93,2150.0,69.7,0.02,0.9827581395348837,240.0,17,2015-04-23,2015-12-19,0.14013,661.6313
254152,2112.93,2200.0,46.45,0.02,0.9604227272727272,240.0,17,2015-04-23,2015-12-19,0.130485,615.5839
254154,2112.93,2210.0,42.400000000000006,0.02,0.956076923076923,240.0,17,2015-04-23,2015-12-19,0.128597,601.6205
254156,2112.93,2220.0,38.599999999999994,0.02,0.9517702702702702,240.0,17,2015-04-23,2015-12-19,0.126799,586.1561
254158,2112.93,2230.0,34.95,0.02,0.9475022421524663,240.0,17,2015-04-23,2015-12-19,0.12491700000000001,568.9617
254160,2112.93,2240.0,31.599999999999998,0.02,0.9432723214285713,240.0,17,2015-04-23,2015-12-19,0.12321300000000002,550.5374
254162,2112.93,2250.0,28.35,0.02,0.9390799999999999,240.0,17,2015-04-23,2015-12-19,0.12132899999999999,530.2351
254164,2112.93,2300.0,15.45,0.02,0.9186652173913042,240.0,17,2015-04-23,2015-12-19,0.11268299999999999,411.4681
262759,2108.92,2060.0,72.25,0.02,1.023747572815534,60.0,18,2015-04-27,2015-06-26,0.141951,311.9891
269204,2106.85,2115.0,20.4,0.02,0.9961465721040189,30.0,18,2015-04-29,2015-05-29,0.107445,233.72400000000002
276986,2108.29,2050.0,77.15,0.02,1.0284341463414635,60.0,18,2015-05-01,2015-06-30,0.138255,299.6747
285384,2089.46,1925.0,206.0,0.02,1.0854337662337663,240.0,19,2015-05-05,2015-12-31,0.187838,572.2365
285386,2089.46,1975.0,168.95,0.02,1.0579544303797468,240.0,19,2015-05-05,2015-12-31,0.17818900000000001,616.1129
285388,2089.46,2025.0,134.2,0.02,1.0318320987654321,240.0,19,2015-05-05,2015-12-31,0.16808499999999998,649.2939
285390,2089.46,2075.0,102.4,0.02,1.0069686746987951,240.0,19,2015-05-05,2015-12-31,0.157803,665.6671
285392,2089.46,2125.0,74.15,0.02,0.983275294117647,240.0,19,2015-05-05,2015-12-31,0.147398,657.4716
285394,2089.46,2175.0,50.3,0.02,0.9606712643678161,240.0,19,2015-05-05,2015-12-31,0.13727,616.7728
285396,2089.46,2225.0,31.35,0.02,0.9390831460674157,240.0,19,2015-05-05,2015-12-31,0.12748299999999999,538.8241
285398,2089.46,2275.0,17.75,0.02,0.918443956043956,240.0,19,2015-05-05,2015-12-31,0.11869600000000001,428.8923
287360,2080.15,1895.0,182.9,0.02,1.0977044854881266,30.0,19,2015-05-06,2015-06-05,0.154693,24.20994
287410,2080.15,2145.0,4.0,0.02,0.9697668997668998,30.0,19,2015-05-06,2015-06-05,0.101616,126.9849
299153,2105.33,2100.0,43.9,0.02,1.0025380952380951,60.0,20,2015-05-11,2015-07-10,0.130626,336.5539
305653,2098.48,2000.0,102.55000000000001,0.02,1.04924,30.0,20,2015-05-13,2015-06-12,0.157987,132.7301
305703,2098.48,2250.0,0.15000000000000002,0.02,0.9326577777777778,30.0,20,2015-05-13,2015-06-12,0.10313399999999999,12.30217
