,close,strike_price,price,rf,S/K,day_diff,date,exdate,impl_volatility,vega
10782,1314.5,1305.0,28.35,0.06,0.9927729174591099,30.0,2012-01-19,2012-02-18,0.16939500000000002,143.494
10783,1314.5,1310.0,25.35,0.06,0.99657664511221,30.0,2012-01-19,2012-02-18,0.166705,144.6991
10784,1314.5,1315.0,22.5,0.06,1.00038037276531,30.0,2012-01-19,2012-02-18,0.163941,144.9471
10785,1314.5,1320.0,19.700000000000003,0.06,1.00418410041841,30.0,2012-01-19,2012-02-18,0.160358,144.1331
10786,1314.5,1325.0,16.9,0.06,1.00798782807151,30.0,2012-01-19,2012-02-18,0.155524,142.088
10787,1314.5,1330.0,14.85,0.06,1.0117915557246102,30.0,2012-01-19,2012-02-18,0.15468900000000002,139.0111
10788,1314.5,1335.0,12.7,0.06,1.0155952833777102,30.0,2012-01-19,2012-02-18,0.15184,134.6012
10789,1314.5,1340.0,10.65,0.06,1.0193990110308102,30.0,2012-01-19,2012-02-18,0.148297,128.7898
10790,1314.5,1345.0,9.0,0.06,1.0232027386839102,30.0,2012-01-19,2012-02-18,0.14639000000000002,122.1514
10791,1314.5,1350.0,7.9,0.06,1.0270064663370102,30.0,2012-01-19,2012-02-18,0.147727,115.8016
10792,1314.5,1355.0,6.1,0.06,1.0308101939901102,30.0,2012-01-19,2012-02-18,0.14140999999999998,105.5694
10793,1314.5,1360.0,4.949999999999999,0.06,1.0346139216432104,30.0,2012-01-19,2012-02-18,0.139281,96.28242
10794,1314.5,1365.0,4.0,0.06,1.0384176492963104,30.0,2012-01-19,2012-02-18,0.13761700000000002,86.83923
10795,1314.5,1370.0,3.1,0.06,1.0422213769494104,30.0,2012-01-19,2012-02-18,0.134777,76.34619
10796,1314.5,1375.0,2.575,0.06,1.0460251046025104,30.0,2012-01-19,2012-02-18,0.135257,68.40966999999999
10797,1314.5,1380.0,2.025,0.06,1.0498288322556104,30.0,2012-01-19,2012-02-18,0.133998,59.44698
10798,1314.5,1385.0,1.5499999999999998,0.06,1.0536325599087106,30.0,2012-01-19,2012-02-18,0.13230999999999998,50.560970000000005
10799,1314.5,1390.0,1.3,0.06,1.0574362875618106,30.0,2012-01-19,2012-02-18,0.133687,44.73729
10800,1314.5,1395.0,0.8999999999999999,0.06,1.0612400152149106,30.0,2012-01-19,2012-02-18,0.130002,35.48935
10801,1314.5,1400.0,0.9,0.06,1.0650437428680106,30.0,2012-01-19,2012-02-18,0.13606300000000002,34.395579999999995
10802,1314.5,1405.0,0.7250000000000001,0.06,1.0688474705211106,30.0,2012-01-19,2012-02-18,0.136486,29.462429999999998
10803,1314.5,1410.0,0.625,0.06,1.0726511981742106,30.0,2012-01-19,2012-02-18,0.138601,26.192510000000002
10804,1314.5,1415.0,0.5,0.06,1.0764549258273108,30.0,2012-01-19,2012-02-18,0.138955,22.20746
10805,1314.5,1420.0,0.44999999999999996,0.06,1.0802586534804108,30.0,2012-01-19,2012-02-18,0.141963,20.21872
10806,1314.5,1425.0,0.4,0.06,1.0840623811335108,30.0,2012-01-19,2012-02-18,0.144611,18.26054
10807,1314.5,1450.0,0.30000000000000004,0.06,1.103081019399011,30.0,2012-01-19,2012-02-18,0.163258,13.385329999999998
10808,1314.5,1475.0,0.125,0.06,1.1220996576645113,30.0,2012-01-19,2012-02-18,0.167925,6.555866
10809,1314.5,1500.0,0.07500000000000001,0.06,1.1411182959300115,30.0,2012-01-19,2012-02-18,0.179039,4.105331
10810,1314.5,1550.0,0.025,0.06,1.1791555724610119,30.0,2012-01-19,2012-02-18,0.197077,1.5095610000000002
10811,1314.5,1600.0,0.025,0.06,1.217192848992012,30.0,2012-01-19,2012-02-18,0.230998,1.321025
10864,1314.5,925.0,386.85,0.06,0.7036896158235071,30.0,2012-01-19,2012-02-18,,
10865,1314.5,930.0,382.4,0.06,0.7074933434766071,30.0,2012-01-19,2012-02-18,0.445734,2.487133
10866,1314.5,935.0,377.4,0.06,0.7112970711297071,30.0,2012-01-19,2012-02-18,0.438924,2.4996959999999997
10867,1314.5,940.0,371.7,0.06,0.7151007987828072,30.0,2012-01-19,2012-02-18,,
10868,1314.5,945.0,366.7,0.06,0.7189045264359072,30.0,2012-01-19,2012-02-18,,
10869,1314.5,950.0,362.45,0.06,0.7227082540890072,30.0,2012-01-19,2012-02-18,0.435593,3.4091970000000003
10870,1314.5,955.0,357.6,0.06,0.7265119817421073,30.0,2012-01-19,2012-02-18,0.462187,5.654355000000001
10871,1314.5,960.0,352.0,0.06,0.7303157093952073,30.0,2012-01-19,2012-02-18,,
10872,1314.5,965.0,346.9,0.06,0.7341194370483073,30.0,2012-01-19,2012-02-18,,
10873,1314.5,970.0,341.9,0.06,0.7379231647014074,30.0,2012-01-19,2012-02-18,,
10874,1314.5,975.0,337.05,0.06,0.7417268923545074,30.0,2012-01-19,2012-02-18,,
10875,1314.5,980.0,331.95000000000005,0.06,0.7455306200076075,30.0,2012-01-19,2012-02-18,,
10876,1314.5,985.0,326.85,0.06,0.7493343476607075,30.0,2012-01-19,2012-02-18,,
10877,1314.5,990.0,321.9,0.06,0.7531380753138075,30.0,2012-01-19,2012-02-18,,
10878,1314.5,995.0,316.9,0.06,0.7569418029669076,30.0,2012-01-19,2012-02-18,,
16021,1318.43,1000.0,321.25,0.06,0.7584778865772168,240.0,2012-01-26,2012-09-22,0.305249,205.1063
16022,1318.43,1025.0,299.04999999999995,0.06,0.7774398337416473,240.0,2012-01-26,2012-09-22,0.29693200000000003,224.0245
16023,1318.43,1050.0,276.95000000000005,0.06,0.7964017809060776,240.0,2012-01-26,2012-09-22,0.287727,243.0528
16024,1318.43,1075.0,255.10000000000002,0.06,0.815363728070508,240.0,2012-01-26,2012-09-22,0.278264,262.5879
16025,1318.43,1100.0,234.1,0.06,0.8343256752349385,240.0,2012-01-26,2012-09-22,0.27057600000000004,283.7733
16026,1318.43,1125.0,213.25,0.06,0.853287622399369,240.0,2012-01-26,2012-09-22,0.261845,304.5027
16027,1318.43,1150.0,193.0,0.06,0.8722495695637993,240.0,2012-01-26,2012-09-22,0.25349099999999997,325.3415
16028,1318.43,1175.0,173.5,0.06,0.8912115167282297,240.0,2012-01-26,2012-09-22,0.245704,345.8537
16029,1318.43,1200.0,154.7,0.06,0.9101734638926602,240.0,2012-01-26,2012-09-22,0.23806999999999998,365.2413
16030,1318.43,1225.0,136.6,0.06,0.9291354110570906,240.0,2012-01-26,2012-09-22,0.230377,382.7831
16031,1318.43,1250.0,119.0,0.06,0.948097358221521,240.0,2012-01-26,2012-09-22,0.221929,397.6859
16032,1318.43,1275.0,102.3,0.06,0.9670593053859514,240.0,2012-01-26,2012-09-22,0.21356,409.2337
16033,1318.43,1300.0,87.0,0.06,0.9860212525503819,240.0,2012-01-26,2012-09-22,0.206223,416.3491
16034,1318.43,1325.0,72.05,0.06,1.0049831997148122,240.0,2012-01-26,2012-09-22,0.197141,417.9105
16035,1318.43,1350.0,58.95,0.06,1.0239451468792427,240.0,2012-01-26,2012-09-22,0.189666,412.765
16036,1318.43,1375.0,47.1,0.06,1.042907094043673,240.0,2012-01-26,2012-09-22,0.182142,399.9503
16037,1318.43,1400.0,36.849999999999994,0.06,1.0618690412081035,240.0,2012-01-26,2012-09-22,0.175279,379.0926
16038,1318.43,1425.0,28.05,0.06,1.080830988372534,240.0,2012-01-26,2012-09-22,0.16863699999999998,350.1712
16039,1318.43,1450.0,20.8,0.06,1.0997929355369644,240.0,2012-01-26,2012-09-22,0.162555,314.3492
16040,1318.43,1475.0,14.95,0.06,1.118754882701395,240.0,2012-01-26,2012-09-22,0.156818,273.1734
16041,1318.43,1500.0,10.25,0.06,1.1377168298658251,240.0,2012-01-26,2012-09-22,0.15083,227.7666
16042,1318.43,1525.0,6.85,0.06,1.1566787770302556,240.0,2012-01-26,2012-09-22,0.145804,183.1844
16043,1318.43,1550.0,4.4,0.06,1.175640724194686,240.0,2012-01-26,2012-09-22,0.141111,141.0915
16044,1318.43,1575.0,2.825,0.06,1.1946026713591165,240.0,2012-01-26,2012-09-22,0.13783800000000002,106.2221
