,close,strike_price,price,rf,S/K,day_diff,weekNo,date,exdate,impl_volatility,vega
71127,2279.55,2150.0,167.9,0.8,1.0602558139534886,180.0,5,2017-02-01,2017-07-31,0.1577,543.0844
71128,2279.55,2175.0,148.7,0.8,1.0480689655172415,180.0,5,2017-02-01,2017-07-31,0.152349,568.9477
71129,2279.55,2200.0,130.14999999999998,0.8,1.036159090909091,180.0,5,2017-02-01,2017-07-31,0.14687,592.0006
71130,2279.55,2225.0,112.45,0.8,1.0245168539325844,180.0,5,2017-02-01,2017-07-31,0.14144400000000001,611.0542
71131,2279.55,2250.0,95.65,0.8,1.0131333333333334,180.0,5,2017-02-01,2017-07-31,0.135971,624.5108
71132,2279.55,2275.0,79.9,0.8,1.002,180.0,5,2017-02-01,2017-07-31,0.13050499999999998,630.5554
71133,2279.55,2300.0,65.4,0.8,0.991108695652174,180.0,5,2017-02-01,2017-07-31,0.125164,627.1638
71134,2279.55,2325.0,52.25,0.8,0.9804516129032259,180.0,5,2017-02-01,2017-07-31,0.11990799999999999,612.3194
71135,2279.55,2350.0,40.7,0.8,0.9700212765957448,180.0,5,2017-02-01,2017-07-31,0.114969,584.5048
71136,2279.55,2375.0,30.8,0.8,0.9598105263157896,180.0,5,2017-02-01,2017-07-31,0.110322,543.1339
71137,2279.55,2400.0,22.65,0.8,0.9498125000000001,180.0,5,2017-02-01,2017-07-31,0.106144,489.4369
71138,2279.55,2425.0,16.25,0.8,0.9400206185567012,180.0,5,2017-02-01,2017-07-31,0.102624,426.9826
71139,2279.55,2450.0,11.45,0.8,0.9304285714285715,180.0,5,2017-02-01,2017-07-31,0.099875,361.0721
71140,2279.55,2475.0,8.0,0.8,0.9210303030303031,180.0,5,2017-02-01,2017-07-31,0.09796,297.403
71141,2279.55,2500.0,5.6,0.8,0.9118200000000001,180.0,5,2017-02-01,2017-07-31,0.096866,240.3827
71188,2279.55,2075.0,240.0,0.8,1.098578313253012,240.0,5,2017-02-01,2017-09-29,0.174714,569.3503
71190,2279.55,2125.0,200.6,0.8,1.072729411764706,240.0,5,2017-02-01,2017-09-29,0.16580999999999999,624.2247
71192,2279.55,2175.0,163.1,0.8,1.0480689655172415,240.0,5,2017-02-01,2017-09-29,0.15648399999999998,672.683
71194,2279.55,2225.0,128.2,0.8,1.0245168539325844,240.0,5,2017-02-01,2017-09-29,0.147126,709.3171
71196,2279.55,2275.0,96.5,0.8,1.002,240.0,5,2017-02-01,2017-09-29,0.137787,726.1687
71198,2279.55,2325.0,68.75,0.8,0.9804516129032259,240.0,5,2017-02-01,2017-09-29,0.128631,713.5825
71200,2279.55,2375.0,45.85,0.8,0.9598105263157896,240.0,5,2017-02-01,2017-09-29,0.120085,662.7365
71202,2279.55,2425.0,28.2,0.8,0.9400206185567012,240.0,5,2017-02-01,2017-09-29,0.112232,570.8290000000001
71204,2279.55,2475.0,16.1,0.8,0.9210303030303031,240.0,5,2017-02-01,2017-09-29,0.10594300000000001,449.9203
80553,2292.56,2115.0,179.95,0.8,1.0839527186761229,60.0,6,2017-02-06,2017-04-07,0.153606,155.511
80603,2292.56,2365.0,7.25,0.8,0.969369978858351,60.0,6,2017-02-06,2017-04-07,0.085426,236.3406
86499,2294.67,2125.0,168.55,0.8,1.079844705882353,30.0,6,2017-02-08,2017-03-10,0.148231,47.78931
86549,2294.67,2375.0,1.075,0.8,0.9661768421052632,30.0,6,2017-02-08,2017-03-10,0.076748,68.7144
100747,2349.25,2175.0,174.2,0.8,1.0801149425287355,30.0,7,2017-02-15,2017-03-17,0.167238,69.03166
100797,2349.25,2425.0,3.15,0.8,0.9687628865979382,30.0,7,2017-02-15,2017-03-17,0.092831,122.6025
104659,2347.22,2175.0,189.0,0.8,1.0791816091954023,120.0,7,2017-02-16,2017-06-16,0.15984500000000001,371.1422
104664,2347.22,2300.0,89.2,0.8,1.0205304347826085,120.0,7,2017-02-16,2017-06-16,0.12805,511.8228
104669,2347.22,2425.0,21.25,0.8,0.9679257731958762,120.0,7,2017-02-16,2017-06-16,0.098444,441.8304
104674,2347.22,2550.0,2.325,0.8,0.9204784313725489,120.0,7,2017-02-16,2017-06-16,0.089115,133.0933
108313,2351.16,2150.0,229.75,0.8,1.0935627906976744,210.0,7,2017-02-17,2017-09-15,0.165018,533.5786
108315,2351.16,2200.0,189.60000000000002,0.8,1.0687090909090908,210.0,7,2017-02-17,2017-09-15,0.155923,592.5729
108317,2351.16,2250.0,151.55,0.8,1.0449599999999999,210.0,7,2017-02-17,2017-09-15,0.146494,645.4294
108319,2351.16,2300.0,116.45,0.8,1.0222434782608696,210.0,7,2017-02-17,2017-09-15,0.137196,685.2273
108321,2351.16,2350.0,84.69999999999999,0.8,1.0004936170212766,210.0,7,2017-02-17,2017-09-15,0.127598,701.5674
108323,2351.16,2400.0,57.65,0.8,0.9796499999999999,210.0,7,2017-02-17,2017-09-15,0.118529,681.91
108325,2351.16,2450.0,36.0,0.8,0.9596571428571428,210.0,7,2017-02-17,2017-09-15,0.110001,615.5965
108327,2351.16,2500.0,20.45,0.8,0.940464,210.0,7,2017-02-17,2017-09-15,0.10272200000000001,504.0586
108329,2351.16,2550.0,10.75,0.8,0.9220235294117647,210.0,7,2017-02-17,2017-09-15,0.097483,370.7584
108331,2351.16,2600.0,5.449999999999999,0.8,0.9042923076923076,210.0,7,2017-02-17,2017-09-15,0.094558,249.4947
116554,2362.82,2395.0,9.85,0.8,0.9865636743215032,30.0,8,2017-02-22,2017-03-24,0.08644099999999999,223.8814
127079,2369.75,2215.0,164.55,0.8,1.0698645598194132,60.0,9,2017-02-27,2017-04-28,0.169668,229.6315
127129,2369.75,2465.0,6.6,0.8,0.9613590263691684,60.0,9,2017-02-27,2017-04-28,0.09474400000000001,216.6107
133271,2395.96,2340.0,67.65,0.8,1.02391452991453,30.0,9,2017-03-01,2017-03-31,0.128424,218.138
137468,2381.92,2200.0,194.7,0.8,1.0826909090909091,90.0,9,2017-03-02,2017-05-31,0.168262,290.5287
137478,2381.92,2450.0,22.4,0.8,0.9722122448979592,90.0,9,2017-03-02,2017-05-31,0.10674600000000001,402.5187
137543,2381.92,2275.0,141.64999999999998,0.8,1.0469978021978021,120.0,9,2017-03-02,2017-06-30,0.154774,467.0265
137548,2381.92,2400.0,56.55,0.8,0.9924666666666667,120.0,9,2017-03-02,2017-06-30,0.125168,536.2215
137553,2381.92,2525.0,10.8,0.8,0.9433346534653466,120.0,9,2017-03-02,2017-06-30,0.101756,321.3282
140984,2383.12,2175.0,231.25,0.8,1.095687356321839,150.0,9,2017-03-03,2017-07-31,0.175524,421.76199999999994
140987,2383.12,2250.0,169.1,0.8,1.0591644444444444,150.0,9,2017-03-03,2017-07-31,0.158933,506.9661
140990,2383.12,2325.0,112.75,0.8,1.0249978494623655,150.0,9,2017-03-03,2017-07-31,0.14240999999999998,578.7195
140993,2383.12,2400.0,65.25,0.8,0.9929666666666667,150.0,9,2017-03-03,2017-07-31,0.12637,600.5864
140996,2383.12,2475.0,30.5,0.8,0.9628767676767677,150.0,9,2017-03-03,2017-07-31,0.111828,522.4216
140999,2383.12,2550.0,10.899999999999999,0.8,0.934556862745098,150.0,9,2017-03-03,2017-07-31,0.100796,342.1423
141099,2383.12,2175.0,242.75,0.8,1.095687356321839,210.0,9,2017-03-03,2017-09-29,0.174252,544.9719
141101,2383.12,2225.0,202.7,0.8,1.0710651685393258,210.0,9,2017-03-03,2017-09-29,0.16510899999999998,600.7654
141103,2383.12,2275.0,164.75,0.8,1.0475252747252746,210.0,9,2017-03-03,2017-09-29,0.155893,651.3008
141105,2383.12,2325.0,129.4,0.8,1.0249978494623655,210.0,9,2017-03-03,2017-09-29,0.146625,690.6537
141107,2383.12,2375.0,97.35,0.8,1.003418947368421,210.0,9,2017-03-03,2017-09-29,0.13747,710.6727
141109,2383.12,2425.0,69.35,0.8,0.9827298969072165,210.0,9,2017-03-03,2017-09-29,0.12856700000000001,701.3826
141111,2383.12,2475.0,46.150000000000006,0.8,0.9628767676767677,210.0,9,2017-03-03,2017-09-29,0.12010799999999999,653.501
141113,2383.12,2550.0,21.549999999999997,0.8,0.934556862745098,210.0,9,2017-03-03,2017-09-29,0.10910399999999999,506.5437
143895,2375.31,2360.0,50.65,0.8,1.0064872881355933,60.0,10,2017-03-06,2017-05-05,0.11694,376.4611
150269,2362.98,2225.0,140.7,0.8,1.0620134831460675,30.0,10,2017-03-08,2017-04-07,0.161943,110.6053
150319,2362.98,2475.0,0.525,0.8,0.954739393939394,30.0,10,2017-03-08,2017-04-07,0.084723,38.71059
160571,2373.47,2280.0,111.4,0.8,1.0409956140350876,60.0,11,2017-03-13,2017-05-12,0.14748499999999998,300.1437
160621,2373.47,2530.0,1.0,0.8,0.9381304347826086,60.0,11,2017-03-13,2017-05-12,0.086424,67.51853
163326,2365.45,2260.0,111.55000000000001,0.8,1.046659292035398,30.0,11,2017-03-14,2017-04-13,0.154339,152.4884
163376,2365.45,2510.0,0.25,0.8,0.942410358565737,30.0,11,2017-03-14,2017-04-13,0.093473,20.41245
174106,2373.47,2275.0,111.75,0.8,1.0432835164835164,60.0,12,2017-03-20,2017-05-19,0.13488599999999998,278.4795
174156,2373.47,2525.0,0.775,0.8,0.9399881188118812,60.0,12,2017-03-20,2017-05-19,0.080579,58.94595
174578,2373.47,2175.0,244.05,0.8,1.0912505747126435,270.0,12,2017-03-20,2017-12-15,0.167434,647.4636
174580,2373.47,2225.0,205.25,0.8,1.0667280898876403,270.0,12,2017-03-20,2017-12-15,0.159234,702.5878
174582,2373.47,2275.0,168.6,0.8,1.0432835164835164,270.0,12,2017-03-20,2017-12-15,0.151085,750.6912
174584,2373.47,2325.0,134.75,0.8,1.0208473118279568,270.0,12,2017-03-20,2017-12-15,0.143273,786.1765
174586,2373.47,2375.0,103.4,0.8,0.9993557894736841,270.0,12,2017-03-20,2017-12-15,0.13480999999999999,801.8874
174588,2373.47,2425.0,75.94999999999999,0.8,0.9787505154639174,270.0,12,2017-03-20,2017-12-15,0.126822,789.7686
174590,2373.47,2475.0,52.75,0.8,0.9589777777777777,270.0,12,2017-03-20,2017-12-15,0.11913599999999999,742.3115
174592,2373.47,2525.0,34.4,0.8,0.9399881188118812,270.0,12,2017-03-20,2017-12-15,0.11214600000000001,656.8783
174594,2373.47,2575.0,20.9,0.8,0.921735922330097,270.0,12,2017-03-20,2017-12-15,0.105959,539.8167
174596,2373.47,2625.0,11.8,0.8,0.9041790476190475,270.0,12,2017-03-20,2017-12-15,0.100711,407.6946
180462,2348.45,2200.0,154.1,0.8,1.0674772727272726,30.0,12,2017-03-22,2017-04-21,0.194437,127.266
180512,2348.45,2450.0,0.7749999999999999,0.8,0.9585510204081632,30.0,12,2017-03-22,2017-04-21,0.08391,51.703509999999994
184258,2345.96,2150.0,215.75,0.8,1.0911441860465116,120.0,12,2017-03-23,2017-07-21,0.177253,356.6642
184263,2345.96,2275.0,113.4,0.8,1.0311912087912087,120.0,12,2017-03-23,2017-07-21,0.144897,492.6542
184268,2345.96,2400.0,36.35,0.8,0.9774833333333334,120.0,12,2017-03-23,2017-07-21,0.1138,499.9192
184273,2345.96,2525.0,4.550000000000001,0.8,0.9290930693069307,120.0,12,2017-03-23,2017-07-21,0.093324,201.8975
192831,2341.59,2285.0,79.1,0.8,1.024765864332604,60.0,13,2017-03-27,2017-05-26,0.12793,333.7704
198880,2361.13,2320.0,53.9,0.8,1.0177284482758622,30.0,13,2017-03-29,2017-04-28,0.11395999999999999,228.5876
198930,2361.13,2575.0,0.15000000000000002,0.8,0.9169436893203884,30.0,13,2017-03-29,2017-04-28,0.121959,11.01313
209377,2358.84,2150.0,211.55,0.8,1.0971348837209303,60.0,14,2017-04-03,2017-06-02,0.162878,135.0375
209427,2358.84,2400.0,17.4,0.8,0.9828500000000001,60.0,14,2017-04-03,2017-06-02,0.09161799999999999,336.6104
209707,2358.84,2175.0,206.0,0.8,1.0845241379310346,150.0,14,2017-04-03,2017-08-31,0.15731099999999998,420.3715
209710,2358.84,2250.0,144.5,0.8,1.0483733333333334,150.0,14,2017-04-03,2017-08-31,0.141515,514.4759
209713,2358.84,2325.0,90.1,0.8,1.0145548387096774,150.0,14,2017-04-03,2017-08-31,0.125979,585.7819999999999
209716,2358.84,2400.0,46.4,0.8,0.9828500000000001,150.0,14,2017-04-03,2017-08-31,0.110767,580.4236
209719,2358.84,2475.0,17.95,0.8,0.9530666666666667,150.0,14,2017-04-03,2017-08-31,0.09771,443.5381
209722,2358.84,2550.0,5.4,0.8,0.9250352941176471,150.0,14,2017-04-03,2017-08-31,0.090619,239.5081
209833,2358.84,2150.0,248.95,0.8,1.0971348837209303,270.0,14,2017-04-03,2017-12-29,0.163055,619.4743
209835,2358.84,2200.0,209.65,0.8,1.0722,270.0,14,2017-04-03,2017-12-29,0.155335,679.1219
209837,2358.84,2250.0,172.4,0.8,1.0483733333333334,270.0,14,2017-04-03,2017-12-29,0.147519,732.4536
209839,2358.84,2300.0,137.6,0.8,1.0255826086956523,270.0,14,2017-04-03,2017-12-29,0.13958900000000002,773.8577
209841,2358.84,2350.0,105.9,0.8,1.0037617021276597,270.0,14,2017-04-03,2017-12-29,0.13175599999999998,796.0027
209843,2358.84,2400.0,77.7,0.8,0.9828500000000001,270.0,14,2017-04-03,2017-12-29,0.123846,790.0958
209845,2358.84,2450.0,53.95,0.8,0.9627918367346939,270.0,14,2017-04-03,2017-12-29,0.116401,747.7521
209847,2358.84,2500.0,35.0,0.8,0.943536,270.0,14,2017-04-03,2017-12-29,0.109423,664.8376
209849,2358.84,2600.0,11.85,0.8,0.9072461538461539,270.0,14,2017-04-03,2017-12-29,0.098287,413.27099999999996
215415,2352.95,2285.0,79.15,0.8,1.0297374179431071,30.0,14,2017-04-05,2017-05-05,0.140559,200.1093
215465,2352.95,2535.0,0.175,0.8,0.9281854043392505,30.0,14,2017-04-05,2017-05-05,0.10873,13.65516
225847,2357.16,2275.0,101.25,0.8,1.0361142857142855,60.0,15,2017-04-10,2017-06-09,0.139895,306.6936
225897,2357.16,2525.0,0.775,0.8,0.933528712871287,60.0,15,2017-04-10,2017-06-09,0.087697,55.31315
232062,2344.93,2255.0,102.44999999999999,0.8,1.0398802660753879,30.0,15,2017-04-12,2017-05-12,0.17436400000000002,189.9342
232112,2344.93,2505.0,0.275,0.8,0.9360998003992015,30.0,15,2017-04-12,2017-05-12,0.103679,20.25628
236950,2349.01,2255.0,110.65,0.8,1.041689578713969,60.0,16,2017-04-17,2017-06-16,0.14347100000000002,290.1407
237000,2349.01,2505.0,1.275,0.8,0.9377285429141717,60.0,16,2017-04-17,2017-06-16,0.09055099999999999,77.56406
240367,2342.19,2150.0,215.7,0.8,1.0893906976744185,150.0,16,2017-04-18,2017-09-15,0.167257,418.6836
240370,2342.19,2225.0,153.7,0.8,1.0526696629213483,150.0,16,2017-04-18,2017-09-15,0.150194,506.7972
240373,2342.19,2300.0,97.95,0.8,1.0183434782608696,150.0,16,2017-04-18,2017-09-15,0.132973,577.2302
240376,2342.19,2375.0,51.95,0.8,0.9861852631578948,150.0,16,2017-04-18,2017-09-15,0.11587,583.121
240379,2342.19,2450.0,20.549999999999997,0.8,0.955995918367347,150.0,16,2017-04-18,2017-09-15,0.100484,462.8191
240382,2342.19,2525.0,6.199999999999999,0.8,0.9276,150.0,16,2017-04-18,2017-09-15,0.091825,258.0923
240385,2342.19,2600.0,1.975,0.8,0.9008423076923077,150.0,16,2017-04-18,2017-09-15,0.09192,120.1727
243098,2338.17,2250.0,98.30000000000001,0.8,1.0391866666666667,30.0,16,2017-04-19,2017-05-19,0.160092,181.2338
243148,2338.17,2500.0,0.425,0.8,0.935268,30.0,16,2017-04-19,2017-05-19,0.11135199999999999,26.84334
243697,2338.17,2175.0,210.0,0.8,1.0750206896551724,240.0,16,2017-04-19,2017-12-15,0.162273,626.1014
243699,2338.17,2225.0,172.1,0.8,1.0508629213483147,240.0,16,2017-04-19,2017-12-15,0.153633,678.6135
243701,2338.17,2275.0,136.6,0.8,1.027767032967033,240.0,16,2017-04-19,2017-12-15,0.144807,720.3816
243703,2338.17,2325.0,104.19999999999999,0.8,1.0056645161290323,240.0,16,2017-04-19,2017-12-15,0.136036,743.9241
243705,2338.17,2375.0,75.6,0.8,0.9844926315789474,240.0,16,2017-04-19,2017-12-15,0.127446,739.7985
243707,2338.17,2425.0,51.45,0.8,0.9641938144329897,240.0,16,2017-04-19,2017-12-15,0.11910499999999999,698.5422
243709,2338.17,2475.0,32.3,0.8,0.9447151515151515,240.0,16,2017-04-19,2017-12-15,0.111151,614.6446
243711,2338.17,2525.0,18.75,0.8,0.9260079207920793,240.0,16,2017-04-19,2017-12-15,0.10454100000000001,495.8577
243713,2338.17,2575.0,10.2,0.8,0.9080271844660195,240.0,16,2017-04-19,2017-12-15,0.09965399999999999,365.1164
253360,2374.15,2200.0,219.2,0.8,1.079159090909091,270.0,17,2017-04-24,2018-01-19,0.153558,662.0923
253362,2374.15,2250.0,180.85,0.8,1.0551777777777778,270.0,17,2017-04-24,2018-01-19,0.145454,719.4015
253364,2374.15,2300.0,144.95,0.8,1.0322391304347827,270.0,17,2017-04-24,2018-01-19,0.137413,766.8749
253366,2374.15,2350.0,111.6,0.8,1.0102765957446809,270.0,17,2017-04-24,2018-01-19,0.128909,796.8723
253368,2374.15,2400.0,82.25,0.8,0.9892291666666667,270.0,17,2017-04-24,2018-01-19,0.121044,799.9325
253370,2374.15,2450.0,57.0,0.8,0.9690408163265306,270.0,17,2017-04-24,2018-01-19,0.113177,765.7212
253372,2374.15,2500.0,36.9,0.8,0.9496600000000001,270.0,17,2017-04-24,2018-01-19,0.106057,687.8231
253374,2374.15,2550.0,22.25,0.8,0.9310392156862746,270.0,17,2017-04-24,2018-01-19,0.100069,571.2646
253376,2374.15,2600.0,12.399999999999999,0.8,0.9131346153846154,270.0,17,2017-04-24,2018-01-19,0.095038,433.1125
255160,2374.15,2205.0,173.55,0.8,1.0767120181405896,60.0,17,2017-04-24,2017-06-23,0.14731,171.5859
255210,2374.15,2455.0,5.050000000000001,0.8,0.9670672097759675,60.0,17,2017-04-24,2017-06-23,0.07737899999999999,208.8376
261172,2387.45,2385.0,22.7,0.8,1.001027253668763,30.0,17,2017-04-26,2017-05-26,0.08268400000000001,267.9698
271313,2388.33,2175.0,213.6,0.8,1.0980827586206896,30.0,18,2017-05-01,2017-05-31,0.18593800000000002,53.027440000000006
271363,2388.33,2425.0,5.1,0.8,0.9848783505154639,30.0,18,2017-05-01,2017-05-31,0.06695599999999999,190.3098
272302,2388.33,2240.0,155.3,0.8,1.06621875,60.0,18,2017-05-01,2017-06-30,0.14518399999999998,206.0934
272352,2388.33,2490.0,2.85,0.8,0.9591686746987952,60.0,18,2017-05-01,2017-06-30,0.076689,149.7771
276448,2391.17,2300.0,110.75,0.8,1.0396391304347827,90.0,18,2017-05-02,2017-07-31,0.12261,379.7721
276458,2391.17,2550.0,1.7999999999999998,0.8,0.9377137254901962,90.0,18,2017-05-02,2017-07-31,0.078777,116.5022
276634,2391.17,2200.0,208.95,0.8,1.0868954545454546,150.0,18,2017-05-02,2017-09-29,0.148892,402.8905
276637,2391.17,2275.0,146.35,0.8,1.0510637362637363,150.0,18,2017-05-02,2017-09-29,0.133685,504.8835
276640,2391.17,2350.0,90.4,0.8,1.0175191489361703,150.0,18,2017-05-02,2017-09-29,0.118104,587.8181
276643,2391.17,2425.0,45.65,0.8,0.9860494845360825,150.0,18,2017-05-02,2017-09-29,0.10338199999999999,591.8087
276646,2391.17,2500.0,17.05,0.8,0.956468,150.0,18,2017-05-02,2017-09-29,0.091213,449.9337
276649,2391.17,2575.0,4.9,0.8,0.9286097087378641,150.0,18,2017-05-02,2017-09-29,0.085033,235.4735
279275,2388.13,2300.0,90.6,0.8,1.038317391304348,30.0,18,2017-05-03,2017-06-02,0.10850599999999999,126.5281
280533,2388.13,2250.0,158.35,0.8,1.0613911111111112,120.0,18,2017-05-03,2017-08-31,0.138964,402.4382
280538,2388.13,2375.0,63.8,0.8,1.0055284210526316,120.0,18,2017-05-03,2017-08-31,0.109677,538.569
280543,2388.13,2500.0,10.8,0.8,0.955252,120.0,18,2017-05-03,2017-08-31,0.086632,349.1629
280548,2388.13,2625.0,1.175,0.8,0.9097638095238095,120.0,18,2017-05-03,2017-08-31,0.08626900000000001,83.96606
280876,2388.13,2200.0,224.85000000000002,0.8,1.0855136363636364,240.0,18,2017-05-03,2017-12-29,0.154359,597.9695
280878,2388.13,2250.0,185.35000000000002,0.8,1.0613911111111112,240.0,18,2017-05-03,2017-12-29,0.145956,658.9401
280880,2388.13,2300.0,148.2,0.8,1.038317391304348,240.0,18,2017-05-03,2017-12-29,0.137536,712.2196
280882,2388.13,2350.0,114.1,0.8,1.0162255319148936,240.0,18,2017-05-03,2017-12-29,0.12929100000000002,749.9491
280884,2388.13,2400.0,83.65,0.8,0.9950541666666667,240.0,18,2017-05-03,2017-12-29,0.12115,761.6419999999999
280886,2388.13,2450.0,57.8,0.8,0.9747469387755102,240.0,18,2017-05-03,2017-12-29,0.113489,735.9137
280888,2388.13,2500.0,37.2,0.8,0.955252,240.0,18,2017-05-03,2017-12-29,0.10649600000000001,665.0930000000001
280890,2388.13,2550.0,22.25,0.8,0.9365215686274511,240.0,18,2017-05-03,2017-12-29,0.10067100000000001,553.4573
280892,2388.13,2600.0,12.45,0.8,0.9185115384615385,240.0,18,2017-05-03,2017-12-29,0.096243,420.9169
280894,2388.13,2650.0,6.75,0.8,0.9011811320754718,240.0,18,2017-05-03,2017-12-29,0.093653,296.8498
284888,2389.52,2175.0,236.75,0.8,1.0986298850574712,180.0,18,2017-05-04,2017-10-31,0.159316,450.1087
284889,2389.52,2200.0,215.35,0.8,1.0861454545454545,180.0,18,2017-05-04,2017-10-31,0.154258,481.5511
284890,2389.52,2225.0,194.45,0.8,1.0739415730337079,180.0,18,2017-05-04,2017-10-31,0.149282,513.4799
284891,2389.52,2250.0,174.05,0.8,1.0620088888888888,180.0,18,2017-05-04,2017-10-31,0.14424800000000002,545.0367
284892,2389.52,2275.0,154.25,0.8,1.0503384615384614,180.0,18,2017-05-04,2017-10-31,0.1392,575.4688
284893,2389.52,2300.0,135.3,0.8,1.0389217391304348,180.0,18,2017-05-04,2017-10-31,0.134407,603.8547
284894,2389.52,2325.0,117.0,0.8,1.0277505376344085,180.0,18,2017-05-04,2017-10-31,0.129356,628.3833
284895,2389.52,2350.0,99.75,0.8,1.0168170212765957,180.0,18,2017-05-04,2017-10-31,0.124516,647.5786
284896,2389.52,2375.0,83.5,0.8,1.0061136842105263,180.0,18,2017-05-04,2017-10-31,0.11960799999999999,659.2618
284897,2389.52,2400.0,68.5,0.8,0.9956333333333334,180.0,18,2017-05-04,2017-10-31,0.11481300000000001,661.1268
284898,2389.52,2425.0,54.95,0.8,0.9853690721649484,180.0,18,2017-05-04,2017-10-31,0.110233,650.8047
284899,2389.52,2450.0,42.849999999999994,0.8,0.9753142857142857,180.0,18,2017-05-04,2017-10-31,0.10568599999999999,626.2006
