,close,strike_price,price,rf,S/K,day_diff,weekNo,date,exdate,impl_volatility,vega
35219,1881.33,1875.0,97.4,0.2,1.003376,150.0,3,2016-01-19,2016-06-17,0.210261,474.8115
35222,1881.33,1950.0,57.45,0.2,0.9647846153846154,150.0,3,2016-01-19,2016-06-17,0.189609,456.2174
35225,1881.33,2025.0,28.549999999999997,0.2,0.9290518518518518,150.0,3,2016-01-19,2016-06-17,0.170467,377.715
37956,1859.33,1910.0,23.549999999999997,0.2,0.9734712041884817,30.0,3,2016-01-20,2016-02-19,0.21409899999999998,189.5015
38619,1859.33,1725.0,203.8,0.2,1.0778724637681159,240.0,3,2016-01-20,2016-09-16,0.243089,539.8978
38621,1859.33,1775.0,169.55,0.2,1.0475098591549294,240.0,3,2016-01-20,2016-09-16,0.23208299999999998,567.7312
38623,1859.33,1825.0,137.65,0.2,1.0188109589041094,240.0,3,2016-01-20,2016-09-16,0.220925,586.0004
38625,1859.33,1875.0,108.6,0.2,0.9916426666666667,240.0,3,2016-01-20,2016-09-16,0.209907,591.2346
38627,1859.33,1925.0,82.6,0.2,0.9658857142857142,240.0,3,2016-01-20,2016-09-16,0.198783,579.7514
38629,1859.33,1975.0,60.0,0.2,0.941432911392405,240.0,3,2016-01-20,2016-09-16,0.187582,548.1425
38631,1859.33,2025.0,41.25,0.2,0.9181876543209876,240.0,3,2016-01-20,2016-09-16,0.176629,494.5594
41824,1868.99,1750.0,167.14999999999998,0.2,1.0679942857142857,120.0,3,2016-01-21,2016-05-20,0.253815,375.0479
41829,1868.99,1820.0,117.69999999999999,0.2,1.0269175824175825,120.0,3,2016-01-21,2016-05-20,0.232477,411.9992
41834,1868.99,1875.0,83.55000000000001,0.2,0.9967946666666667,120.0,3,2016-01-21,2016-05-20,0.21555900000000003,422.5524
41839,1868.99,1940.0,49.900000000000006,0.2,0.9633969072164948,120.0,3,2016-01-21,2016-05-20,0.19538699999999998,400.4797
41844,1868.99,2000.0,26.9,0.2,0.934495,120.0,3,2016-01-21,2016-05-20,0.17782,337.4821
41849,1868.99,2060.0,12.2,0.2,0.9072766990291262,120.0,3,2016-01-21,2016-05-20,0.162368,240.3098
56993,1882.95,1920.0,23.8,0.2,0.980703125,30.0,4,2016-01-27,2016-02-26,0.189781,197.9634
68077,1939.38,1800.0,154.4,0.2,1.0774333333333335,60.0,5,2016-02-01,2016-04-01,0.222464,215.7083
68127,1939.38,2050.0,9.05,0.2,0.946039024390244,60.0,5,2016-02-01,2016-04-01,0.141112,189.6218
68426,1939.38,1775.0,190.95,0.2,1.0926084507042255,120.0,5,2016-02-01,2016-05-31,0.222825,337.8838
68431,1939.38,1900.0,99.3,0.2,1.0207263157894737,120.0,5,2016-02-01,2016-05-31,0.191374,430.1709
68436,1939.38,2025.0,33.1,0.2,0.9577185185185185,120.0,5,2016-02-01,2016-05-31,0.156866,389.2628
68441,1939.38,2150.0,4.35,0.2,0.9020372093023257,120.0,5,2016-02-01,2016-05-31,0.12629400000000002,151.5255
68492,1939.38,1825.0,160.10000000000002,0.2,1.0626739726027399,150.0,5,2016-02-01,2016-06-30,0.210524,437.6615
68495,1939.38,1900.0,108.44999999999999,0.2,1.0207263157894737,150.0,5,2016-02-01,2016-06-30,0.192695,482.2289
68498,1939.38,1975.0,64.85,0.2,0.9819645569620253,150.0,5,2016-02-01,2016-06-30,0.173793,483.9501
68501,1939.38,2050.0,32.15,0.2,0.946039024390244,150.0,5,2016-02-01,2016-06-30,0.15507200000000002,417.0359
68504,1939.38,2125.0,11.95,0.2,0.9126494117647059,150.0,5,2016-02-01,2016-06-30,0.137265,278.2605
74212,1912.53,1905.0,43.349999999999994,0.2,1.0039527559055117,30.0,5,2016-02-03,2016-03-04,0.189813,214.0734
75437,1912.53,1750.0,214.35000000000002,0.2,1.0928742857142857,240.0,5,2016-02-03,2016-09-30,0.22098299999999998,527.8182
75439,1912.53,1800.0,178.85000000000002,0.2,1.0625166666666666,240.0,5,2016-02-03,2016-09-30,0.211869,565.3324
75441,1912.53,1850.0,145.7,0.2,1.0338,240.0,5,2016-02-03,2016-09-30,0.202471,593.3985
75443,1912.53,1900.0,115.15,0.2,1.0065947368421053,240.0,5,2016-02-03,2016-09-30,0.19266,608.1135
75445,1912.53,1950.0,87.6,0.2,0.9807846153846154,240.0,5,2016-02-03,2016-09-30,0.182504,605.0502
75447,1912.53,2000.0,63.55,0.2,0.956265,240.0,5,2016-02-03,2016-09-30,0.17219600000000002,579.6783
75449,1912.53,2050.0,43.35,0.2,0.9329414634146341,240.0,5,2016-02-03,2016-09-30,0.161733,528.4597
75451,1912.53,2100.0,27.5,0.2,0.9107285714285714,240.0,5,2016-02-03,2016-09-30,0.15165,451.6457
85421,1853.44,1735.0,144.3,0.2,1.0682651296829972,60.0,6,2016-02-08,2016-04-08,0.255862,236.4026
85471,1853.44,1990.0,11.0,0.2,0.9313768844221105,60.0,6,2016-02-08,2016-04-08,0.17845899999999998,182.4043
91626,1851.86,1885.0,31.65,0.2,0.982419098143236,30.0,6,2016-02-10,2016-03-11,0.22511199999999998,200.6438
103813,1926.82,1995.0,12.05,0.2,0.9658245614035087,30.0,7,2016-02-17,2016-03-18,0.168579,165.2844
107803,1917.83,1755.0,194.8,0.2,1.0927806267806268,120.0,7,2016-02-18,2016-06-17,0.23904,343.1549
107808,1917.83,1780.0,175.35000000000002,0.2,1.0774325842696628,120.0,7,2016-02-18,2016-06-17,0.232947,363.9367
107813,1917.83,1805.0,156.55,0.2,1.0625096952908586,120.0,7,2016-02-18,2016-06-17,0.226766,383.3376
107818,1917.83,1830.0,138.45,0.2,1.0479945355191256,120.0,7,2016-02-18,2016-06-17,0.22045,400.7056
107823,1917.83,1855.0,121.1,0.2,1.0338706199460916,120.0,7,2016-02-18,2016-06-17,0.213943,415.3042
107828,1917.83,1880.0,104.55,0.2,1.020122340425532,120.0,7,2016-02-18,2016-06-17,0.207181,426.3048
107833,1917.83,1905.0,88.95,0.2,1.006734908136483,120.0,7,2016-02-18,2016-06-17,0.20031600000000002,432.7716
107838,1917.83,1930.0,74.30000000000001,0.2,0.9936943005181347,120.0,7,2016-02-18,2016-06-17,0.193132,433.6516
107843,1917.83,1955.0,60.95,0.2,0.9809872122762148,120.0,7,2016-02-18,2016-06-17,0.18621,427.8618
107848,1917.83,1980.0,48.7,0.2,0.9686010101010101,120.0,7,2016-02-18,2016-06-17,0.178861,414.3079
107853,1917.83,2005.0,37.900000000000006,0.2,0.9565236907730673,120.0,7,2016-02-18,2016-06-17,0.171699,392.2533
107858,1917.83,2050.0,22.049999999999997,0.2,0.9355268292682927,120.0,7,2016-02-18,2016-06-17,0.158626,330.1078
111454,1917.78,1750.0,215.55,0.2,1.0958742857142858,210.0,7,2016-02-19,2016-09-16,0.22743400000000003,485.5508
111456,1917.78,1800.0,179.15,0.2,1.0654333333333332,210.0,7,2016-02-19,2016-09-16,0.217406,523.8134
111458,1917.78,1850.0,145.0,0.2,1.0366378378378378,210.0,7,2016-02-19,2016-09-16,0.20687399999999997,553.4368
111460,1917.78,1900.0,114.0,0.2,1.009357894736842,210.0,7,2016-02-19,2016-09-16,0.196779,570.2511
111462,1917.78,1950.0,85.6,0.2,0.983476923076923,210.0,7,2016-02-19,2016-09-16,0.185405,569.3009
111464,1917.78,2000.0,60.95,0.2,0.95889,210.0,7,2016-02-19,2016-09-16,0.173984,545.2831
111466,1917.78,2050.0,40.599999999999994,0.2,0.9355024390243902,210.0,7,2016-02-19,2016-09-16,0.162759,494.1662
111468,1917.78,2080.0,30.5,0.2,0.9220096153846153,210.0,7,2016-02-19,2016-09-16,0.155973,449.8868
111470,1917.78,2125.0,18.4,0.2,0.902484705882353,210.0,7,2016-02-19,2016-09-16,0.145754,366.3517
116450,1945.5,1785.0,172.8,0.2,1.0899159663865545,60.0,8,2016-02-22,2016-04-22,0.22971999999999998,197.5317
116500,1945.5,2040.0,12.05,0.2,0.9536764705882353,60.0,8,2016-02-22,2016-04-22,0.142275,218.2277
119064,1921.27,1820.0,112.55000000000001,0.2,1.055642857142857,30.0,8,2016-02-23,2016-03-24,0.22712,149.2371
119114,1921.27,2070.0,0.7749999999999999,0.2,0.9281497584541063,30.0,8,2016-02-23,2016-03-24,0.138638,34.11497
132924,1932.23,1830.0,129.1,0.2,1.055863387978142,60.0,9,2016-02-29,2016-04-29,0.232134,257.5245
132974,1932.23,2080.0,4.15,0.2,0.9289567307692308,60.0,9,2016-02-29,2016-04-29,0.136594,122.6885
135641,1978.35,1895.0,92.2,0.2,1.0439841688654352,30.0,9,2016-03-01,2016-03-31,0.180947,155.5871
135691,1978.35,2145.0,0.2,0.2,0.9223076923076923,30.0,9,2016-03-01,2016-03-31,0.122127,13.37854
136894,1978.35,1800.0,207.1,0.2,1.0990833333333332,150.0,9,2016-03-01,2016-07-29,0.2165,388.7393
136897,1978.35,1875.0,149.60000000000002,0.2,1.05512,150.0,9,2016-03-01,2016-07-29,0.19917200000000002,454.0547
136900,1978.35,1920.0,118.0,0.2,1.030390625,150.0,9,2016-03-01,2016-07-29,0.18821500000000002,483.314
136903,1978.35,1935.0,108.0,0.2,1.0224031007751937,150.0,9,2016-03-01,2016-07-29,0.184373,490.3233
136906,1978.35,1955.0,95.25,0.2,1.0119437340153452,150.0,9,2016-03-01,2016-07-29,0.179343,496.9201
136909,1978.35,1975.0,83.05000000000001,0.2,1.0016962025316456,150.0,9,2016-03-01,2016-07-29,0.17408900000000002,499.806
136912,1978.35,1995.0,71.6,0.2,0.9916541353383458,150.0,9,2016-03-01,2016-07-29,0.16891,498.332
136915,1978.35,2025.0,55.75,0.2,0.9769629629629629,150.0,9,2016-03-01,2016-07-29,0.160883,486.4734
136918,1978.35,2100.0,24.75,0.2,0.9420714285714286,150.0,9,2016-03-01,2016-07-29,0.140776,395.4541
136921,1978.35,2175.0,7.2,0.2,0.9095862068965517,150.0,9,2016-03-01,2016-07-29,0.120939,224.6611
139173,1986.45,1810.0,176.39999999999998,0.2,1.097486187845304,30.0,9,2016-03-02,2016-04-01,0.205558,60.86764
139223,1986.45,2060.0,4.25,0.2,0.9642961165048544,30.0,9,2016-03-02,2016-04-01,0.11742799999999999,118.8281
140125,1986.45,1850.0,156.75,0.2,1.0737567567567567,90.0,9,2016-03-02,2016-05-31,0.200429,297.9767
140135,1986.45,2100.0,11.2,0.2,0.9459285714285715,90.0,9,2016-03-02,2016-05-31,0.12470899999999999,252.1178
140190,1986.45,1875.0,146.60000000000002,0.2,1.05944,120.0,9,2016-03-02,2016-06-30,0.197748,391.5435
140195,1986.45,1930.0,106.8,0.2,1.0292487046632124,120.0,9,2016-03-02,2016-06-30,0.18328,431.8954
140200,1986.45,1960.0,86.94999999999999,0.2,1.0134948979591838,120.0,9,2016-03-02,2016-06-30,0.175061,445.2203
140205,1986.45,1995.0,65.69999999999999,0.2,0.9957142857142858,120.0,9,2016-03-02,2016-06-30,0.164964,448.7464
140210,1986.45,2075.0,27.6,0.2,0.9573253012048193,120.0,9,2016-03-02,2016-06-30,0.141704,384.3591
140215,1986.45,2200.0,2.1,0.2,0.9029318181818182,120.0,9,2016-03-02,2016-06-30,0.10748699999999999,103.6913
147411,1999.99,1825.0,208.9,0.2,1.0958849315068493,180.0,9,2016-03-04,2016-08-31,0.20980900000000002,448.37699999999995
147412,1999.99,1850.0,189.45,0.2,1.0810756756756756,180.0,9,2016-03-04,2016-08-31,0.204232,471.0666
147413,1999.99,1875.0,170.5,0.2,1.0666613333333332,180.0,9,2016-03-04,2016-08-31,0.19846,492.3029
147414,1999.99,1900.0,152.25,0.2,1.0526263157894737,180.0,9,2016-03-04,2016-08-31,0.19278499999999998,511.6138
147415,1999.99,1925.0,134.60000000000002,0.2,1.0389558441558442,180.0,9,2016-03-04,2016-08-31,0.186876,528.1735
147416,1999.99,1950.0,117.7,0.2,1.0256358974358974,180.0,9,2016-03-04,2016-08-31,0.180892,541.2123
147417,1999.99,1975.0,101.65,0.2,1.012653164556962,180.0,9,2016-03-04,2016-08-31,0.174871,549.7705
147418,1999.99,2000.0,86.5,0.2,0.999995,180.0,9,2016-03-04,2016-08-31,0.16875,552.7705
147419,1999.99,2025.0,72.4,0.2,0.9876493827160494,180.0,9,2016-03-04,2016-08-31,0.162636,549.0535
147420,1999.99,2050.0,59.4,0.2,0.9756048780487805,180.0,9,2016-03-04,2016-08-31,0.156454,537.4396
147421,1999.99,2075.0,47.6,0.2,0.9638506024096386,180.0,9,2016-03-04,2016-08-31,0.15021900000000002,516.8254
147422,1999.99,2100.0,37.1,0.2,0.9523761904761905,180.0,9,2016-03-04,2016-08-31,0.14396199999999998,486.3676
147423,1999.99,2125.0,27.95,0.2,0.9411717647058824,180.0,9,2016-03-04,2016-08-31,0.137641,445.6215
147424,1999.99,2150.0,20.200000000000003,0.2,0.9302279069767442,180.0,9,2016-03-04,2016-08-31,0.131253,394.8658
147425,1999.99,2175.0,13.9,0.2,0.9195356321839081,180.0,9,2016-03-04,2016-08-31,0.124894,335.6906
147426,1999.99,2200.0,9.05,0.2,0.9090863636363636,180.0,9,2016-03-04,2016-08-31,0.118728,271.4844
147471,1999.99,1850.0,195.3,0.2,1.0810756756756756,210.0,9,2016-03-04,2016-09-30,0.203738,518.6368
147473,1999.99,1900.0,158.7,0.2,1.0526263157894737,210.0,9,2016-03-04,2016-09-30,0.19284500000000002,557.4676
147475,1999.99,1950.0,124.75,0.2,1.0256358974358974,210.0,9,2016-03-04,2016-09-30,0.181821,585.394
147477,1999.99,2000.0,93.85,0.2,0.999995,210.0,9,2016-03-04,2016-09-30,0.170472,596.2246
147479,1999.99,2050.0,66.65,0.2,0.9756048780487805,210.0,9,2016-03-04,2016-09-30,0.158917,582.5554
147481,1999.99,2100.0,43.849999999999994,0.2,0.9523761904761905,210.0,9,2016-03-04,2016-09-30,0.147317,536.9502
147483,1999.99,2150.0,25.9,0.2,0.9302279069767442,210.0,9,2016-03-04,2016-09-30,0.135537,454.7158
147485,1999.99,2200.0,13.2,0.2,0.9090863636363636,210.0,9,2016-03-04,2016-09-30,0.123899,340.0634
150241,2001.76,1865.0,148.8,0.2,1.0733297587131367,60.0,10,2016-03-07,2016-05-06,0.20093,216.3186
150291,2001.76,2115.0,5.55,0.2,0.9464586288416076,60.0,10,2016-03-07,2016-05-06,0.11951400000000001,160.5146
156829,1989.26,1905.0,94.05,0.2,1.0442309711286089,30.0,10,2016-03-09,2016-04-08,0.188458,160.3048
156879,1989.26,2175.0,0.15000000000000002,0.2,0.9146022988505748,30.0,10,2016-03-09,2016-04-08,0.12862,10.21208
168155,2019.64,1885.0,149.8,0.2,1.0714270557029177,60.0,11,2016-03-14,2016-05-13,0.212604,231.1309
168205,2019.64,2135.0,4.0,0.2,0.9459672131147542,60.0,11,2016-03-14,2016-05-13,0.109974,139.1122
172944,2027.22,2080.0,6.6,0.2,0.974625,30.0,11,2016-03-16,2016-04-15,0.10954100000000001,156.6265
183512,2051.6,1925.0,136.35,0.2,1.0657662337662337,60.0,12,2016-03-21,2016-05-20,0.17819000000000002,221.4936
183562,2051.6,2175.0,1.55,0.2,0.9432643678160919,60.0,12,2016-03-21,2016-05-20,0.091545,84.74009000000001
183961,2051.6,1885.0,215.0,0.2,1.0883819628647213,270.0,12,2016-03-21,2016-12-16,0.197669,604.4042
183963,2051.6,1925.0,185.05,0.2,1.0657662337662337,270.0,12,2016-03-21,2016-12-16,0.18890099999999999,636.7471
183965,2051.6,1975.0,149.5,0.2,1.0387848101265822,270.0,12,2016-03-21,2016-12-16,0.17773,669.3910000000001
183968,2051.6,2025.0,116.30000000000001,0.2,1.0131358024691357,270.0,12,2016-03-21,2016-12-16,0.166094,688.4910000000001
183970,2051.6,2075.0,86.9,0.2,0.988722891566265,270.0,12,2016-03-21,2016-12-16,0.15533,687.209
183972,2051.6,2100.0,73.80000000000001,0.2,0.9769523809523809,270.0,12,2016-03-21,2016-12-16,0.150274,676.6523
183974,2051.6,2150.0,51.55,0.2,0.9542325581395349,270.0,12,2016-03-21,2016-12-16,0.141558,633.1019
183976,2051.6,2200.0,32.5,0.2,0.9325454545454545,270.0,12,2016-03-21,2016-12-16,0.130995,553.6393
183978,2051.6,2250.0,18.25,0.2,0.9118222222222222,270.0,12,2016-03-21,2016-12-16,0.12054300000000001,440.0811
192600,2036.71,1930.0,113.15,0.2,1.0552901554404146,30.0,12,2016-03-23,2016-04-22,0.191747,139.2761
200165,2037.05,1990.0,74.1,0.2,1.023643216080402,60.0,13,2016-03-28,2016-05-27,0.157708,305.5337
206622,2063.95,2105.0,7.65,0.2,0.9804988123515439,30.0,13,2016-03-30,2016-04-29,0.09980499999999999,176.389
211288,2059.74,1920.0,164.0,0.2,1.0727812499999998,120.0,13,2016-03-31,2016-07-29,0.188539,375.6709
211293,2059.74,1950.0,140.0,0.2,1.056276923076923,120.0,13,2016-03-31,2016-07-29,0.179775,404.3996
211298,2059.74,1980.0,117.1,0.2,1.0402727272727272,120.0,13,2016-03-31,2016-07-29,0.170985,430.3872
211303,2059.74,2025.0,85.15,0.2,1.0171555555555554,120.0,13,2016-03-31,2016-07-29,0.157412,458.7402
211308,2059.74,2150.0,19.5,0.2,0.9580186046511627,120.0,13,2016-03-31,2016-07-29,0.11788599999999999,368.227
211313,2059.74,2275.0,1.225,0.2,0.9053802197802197,120.0,13,2016-03-31,2016-07-29,0.09556100000000001,77.28544000000001
214171,2072.78,2110.0,18.65,0.2,0.9823601895734598,60.0,13,2016-04-01,2016-05-31,0.108071,298.9366
214563,2072.78,1895.0,188.0,0.2,1.0938153034300793,90.0,13,2016-04-01,2016-06-30,0.193396,260.2603
214573,2072.78,1945.0,145.15,0.2,1.0656966580976865,90.0,13,2016-04-01,2016-06-30,0.17812,313.3098
214583,2072.78,1995.0,104.85,0.2,1.0389874686716793,90.0,13,2016-04-01,2016-06-30,0.161686,364.1169
214593,2072.78,2045.0,68.85,0.2,1.0135843520782397,90.0,13,2016-04-01,2016-06-30,0.145495,400.48800000000006
214603,2072.78,2095.0,38.5,0.2,0.9893937947494035,90.0,13,2016-04-01,2016-06-30,0.128278,397.7932
214613,2072.78,2145.0,16.35,0.2,0.9663310023310024,90.0,13,2016-04-01,2016-06-30,0.11076099999999998,323.3065
214623,2072.78,2195.0,4.5,0.2,0.9443189066059227,90.0,13,2016-04-01,2016-06-30,0.095326,178.4961
217748,2066.13,2115.0,16.15,0.2,0.9768936170212766,60.0,14,2016-04-04,2016-06-03,0.111394,281.8906
218275,2066.13,1925.0,193.05,0.2,1.0733142857142857,270.0,14,2016-04-04,2016-12-30,0.18746500000000002,629.552
218277,2066.13,1975.0,157.55,0.2,1.0461417721518989,270.0,14,2016-04-04,2016-12-30,0.177596,666.0649
218279,2066.13,2025.0,124.55,0.2,1.0203111111111112,270.0,14,2016-04-04,2016-12-30,0.167527,689.8027
218281,2066.13,2075.0,94.5,0.2,0.9957253012048193,270.0,14,2016-04-04,2016-12-30,0.157243,694.7001
218283,2066.13,2125.0,68.0,0.2,0.9722964705882353,270.0,14,2016-04-04,2016-12-30,0.146859,673.6502
218285,2066.13,2175.0,45.7,0.2,0.9499448275862069,270.0,14,2016-04-04,2016-12-30,0.13655899999999999,619.9169999999999
218287,2066.13,2225.0,28.1,0.2,0.9285977528089888,270.0,14,2016-04-04,2016-12-30,0.12649000000000002,530.3557
218289,2066.13,2275.0,15.55,0.2,0.9081890109890111,270.0,14,2016-04-04,2016-12-30,0.117193,411.7158
223926,2066.66,2100.0,11.600000000000001,0.2,0.9841238095238094,30.0,14,2016-04-06,2016-05-06,0.110229,199.829
235237,2041.99,2000.0,73.5,0.2,1.020995,60.0,15,2016-04-11,2016-06-10,0.165021,311.4706
241633,2082.42,2060.0,41.1,0.2,1.0108834951456311,30.0,15,2016-04-13,2016-05-13,0.13083499999999998,225.2371
250250,2094.34,2020.0,90.75,0.2,1.03680198019802,60.0,16,2016-04-18,2016-06-17,0.149073,281.7179
253962,2100.8,1925.0,196.3,0.2,1.0913246753246755,150.0,16,2016-04-19,2016-09-16,0.184678,402.0641
253965,2100.8,1945.0,179.95,0.2,1.0801028277634963,150.0,16,2016-04-19,2016-09-16,0.180003,423.5582
253968,2100.8,1960.0,167.95,0.2,1.0718367346938777,150.0,16,2016-04-19,2016-09-16,0.176515,439.3928
253971,2100.8,1980.0,152.2,0.2,1.0610101010101012,150.0,16,2016-04-19,2016-09-16,0.171593,459.5968
253974,2100.8,2000.0,136.95,0.2,1.0504,150.0,16,2016-04-19,2016-09-16,0.166752,478.6153
253977,2100.8,2050.0,100.94999999999999,0.2,1.024780487804878,150.0,16,2016-04-19,2016-09-16,0.154144,516.4874
253980,2100.8,2100.0,68.85,0.2,1.0003809523809524,150.0,16,2016-04-19,2016-09-16,0.141036,530.4537
253983,2100.8,2175.0,30.85,0.2,0.9658850574712644,150.0,16,2016-04-19,2016-09-16,0.12098699999999998,469.6236
253986,2100.8,2250.0,9.149999999999999,0.2,0.933688888888889,150.0,16,2016-04-19,2016-09-16,0.103546,289.1632
253989,2100.8,2325.0,2.525,0.2,0.9035698924731184,150.0,16,2016-04-19,2016-09-16,0.099136,131.2649
256902,2102.4,2040.0,70.8,0.2,1.0305882352941176,30.0,16,2016-04-20,2016-05-20,0.141488,179.4785
257528,2102.4,1925.0,215.6,0.2,1.092155844155844,240.0,16,2016-04-20,2016-12-16,0.189619,562.7691
257530,2102.4,1975.0,177.64999999999998,0.2,1.064506329113924,240.0,16,2016-04-20,2016-12-16,0.179357,608.1842
257533,2102.4,2025.0,141.95,0.2,1.0382222222222222,240.0,16,2016-04-20,2016-12-16,0.168829,644.658
257535,2102.4,2075.0,109.1,0.2,1.0132048192771084,240.0,16,2016-04-20,2016-12-16,0.15821,666.1453
257537,2102.4,2100.0,93.94999999999999,0.2,1.0011428571428571,240.0,16,2016-04-20,2016-12-16,0.152906,668.8521
257539,2102.4,2150.0,66.5,0.2,0.9778604651162791,240.0,16,2016-04-20,2016-12-16,0.142164,652.6216
257541,2102.4,2200.0,43.7,0.2,0.9556363636363637,240.0,16,2016-04-20,2016-12-16,0.13175,600.6882
257543,2102.4,2250.0,26.15,0.2,0.9344,240.0,16,2016-04-20,2016-12-16,0.12194200000000001,509.7882
257545,2102.4,2300.0,14.350000000000001,0.2,0.9140869565217392,240.0,16,2016-04-20,2016-12-16,0.11400999999999999,392.2392
260790,2091.48,1940.0,173.14999999999998,0.2,1.078082474226804,120.0,16,2016-04-21,2016-08-19,0.18602,366.7229
260795,2091.48,2000.0,125.25,0.2,1.0457400000000001,120.0,16,2016-04-21,2016-08-19,0.168953,425.6097
260800,2091.48,2060.0,82.19999999999999,0.2,1.0152815533980584,120.0,16,2016-04-21,2016-08-19,0.15145799999999998,466.973
260805,2091.48,2125.0,43.55,0.2,0.9842258823529412,120.0,16,2016-04-21,2016-08-19,0.132052,459.5707
260810,2091.48,2180.0,20.15,0.2,0.959394495412844,120.0,16,2016-04-21,2016-08-19,0.11629500000000001,378.6616
260815,2091.48,2250.0,5.4,0.2,0.9295466666666666,120.0,16,2016-04-21,2016-08-19,0.10278499999999999,202.7983
260820,2091.48,2320.0,1.75,0.2,0.9015,120.0,16,2016-04-21,2016-08-19,0.10435,94.41176999999999
268118,2087.79,1925.0,211.5,0.2,1.0845662337662338,270.0,17,2016-04-25,2017-01-20,0.190531,616.3309
268120,2087.79,1975.0,174.85000000000002,0.2,1.0571088607594936,270.0,17,2016-04-25,2017-01-20,0.180728,657.3973
268123,2087.79,2025.0,140.55,0.2,1.0310074074074074,270.0,17,2016-04-25,2017-01-20,0.170824,688.1801
268125,2087.79,2075.0,108.85,0.2,1.0061638554216867,270.0,17,2016-04-25,2017-01-20,0.160553,703.1502
268127,2087.79,2125.0,80.75,0.2,0.9824894117647058,270.0,17,2016-04-25,2017-01-20,0.150636,695.5905
268129,2087.79,2175.0,56.599999999999994,0.2,0.959903448275862,270.0,17,2016-04-25,2017-01-20,0.140845,658.6649
268131,2087.79,2225.0,36.85,0.2,0.9383325842696629,270.0,17,2016-04-25,2017-01-20,0.131205,587.5235
268133,2087.79,2275.0,22.35,0.2,0.9177098901098901,270.0,17,2016-04-25,2017-01-20,0.122947,486.6171
269876,2087.79,1950.0,146.45,0.2,1.0706615384615386,60.0,17,2016-04-25,2016-06-24,0.178787,212.5218
269926,2087.79,2200.0,3.5999999999999996,0.2,0.9489954545454545,60.0,17,2016-04-25,2016-06-24,0.101507,138.6144
276156,2095.15,1935.0,160.3,0.2,1.082764857881137,30.0,17,2016-04-27,2016-05-27,0.184369,72.94955
276206,2095.15,2185.0,1.35,0.2,0.9588787185354691,30.0,17,2016-04-27,2016-05-27,0.096166,66.93874
287139,2081.43,2030.0,77.25,0.2,1.025334975369458,60.0,18,2016-05-02,2016-07-01,0.154875,308.0974
290801,2063.37,1975.0,126.05000000000001,0.2,1.0447443037974684,120.0,18,2016-05-03,2016-08-31,0.177456,424.843
290806,2063.37,2100.0,45.75,0.2,0.9825571428571428,120.0,18,2016-05-03,2016-08-31,0.141024,453.4191
290811,2063.37,2225.0,5.75,0.2,0.9273573033707865,120.0,18,2016-05-03,2016-08-31,0.10709,204.5714
290860,2063.37,1925.0,172.39999999999998,0.2,1.0718805194805194,150.0,18,2016-05-03,2016-09-30,0.192398,441.5868
290863,2063.37,2000.0,116.9,0.2,1.031685,150.0,18,2016-05-03,2016-09-30,0.173656,501.0836
290866,2063.37,2070.0,71.9,0.2,0.9967971014492754,150.0,18,2016-05-03,2016-09-30,0.155033,520.7478
