,close,strike_price,price,rf,S/K,day_diff,date,exdate,impl_volatility,vega
10781,1116.48,840.0,274.35,0.12,0.7523645743766122,30.0,2010-01-21,2010-02-20,,
10782,1116.48,845.0,269.4,0.12,0.7568429349383777,30.0,2010-01-21,2010-02-20,,
10783,1116.48,850.0,264.45000000000005,0.12,0.7613212955001433,30.0,2010-01-21,2010-02-20,,
10784,1116.48,855.0,259.5,0.12,0.7657996560619088,30.0,2010-01-21,2010-02-20,,
10785,1116.48,860.0,254.60000000000002,0.12,0.7702780166236743,30.0,2010-01-21,2010-02-20,,
10786,1116.48,865.0,249.65,0.12,0.77475637718544,30.0,2010-01-21,2010-02-20,,
10787,1116.48,870.0,244.75,0.12,0.7792347377472055,30.0,2010-01-21,2010-02-20,,
10788,1116.48,875.0,239.8,0.12,0.7837130983089711,30.0,2010-01-21,2010-02-20,,
10789,1116.48,880.0,234.85,0.12,0.7881914588707366,30.0,2010-01-21,2010-02-20,0.215061,0.041035
10790,1116.48,885.0,229.95,0.12,0.7926698194325021,30.0,2010-01-21,2010-02-20,0.312031,3.0873009999999996
10791,1116.48,890.0,225.0,0.12,0.7971481799942677,30.0,2010-01-21,2010-02-20,0.318499,4.215425
10792,1116.48,895.0,220.10000000000002,0.12,0.8016265405560332,30.0,2010-01-21,2010-02-20,0.330384,6.176419
10793,1116.48,800.0,314.0,0.12,0.7165376898824878,30.0,2010-01-21,2010-02-20,,
10835,1116.48,825.0,290.79999999999995,0.12,0.7389294926913156,240.0,2010-01-21,2010-09-18,0.29786999999999997,146.2827
10836,1116.48,850.0,268.25,0.12,0.7613212955001433,240.0,2010-01-21,2010-09-18,0.289552,165.5108
10837,1116.48,875.0,246.14999999999998,0.12,0.7837130983089711,240.0,2010-01-21,2010-09-18,0.28160999999999997,186.1523
10838,1116.48,800.0,313.6,0.12,0.7165376898824878,240.0,2010-01-21,2010-09-18,0.305539,127.8813
10859,1116.48,785.0,328.95,0.12,0.7031026081971912,30.0,2010-01-21,2010-02-20,,
10860,1116.48,790.0,323.95,0.12,0.7075809687589567,30.0,2010-01-21,2010-02-20,,
10861,1116.48,795.0,319.0,0.12,0.7120593293207222,30.0,2010-01-21,2010-02-20,,
10929,1116.48,905.0,210.25,0.12,0.8105832616795643,30.0,2010-01-21,2010-02-20,0.334938,8.851450999999999
10930,1116.48,910.0,205.3,0.12,0.8150616222413298,30.0,2010-01-21,2010-02-20,0.332371,9.756867
10931,1116.48,915.0,200.39999999999998,0.12,0.8195399828030955,30.0,2010-01-21,2010-02-20,0.333806,11.3588
10932,1116.48,920.0,195.45,0.12,0.824018343364861,30.0,2010-01-21,2010-02-20,0.329902,12.2505
10933,1116.48,925.0,190.55,0.12,0.8284967039266266,30.0,2010-01-21,2010-02-20,0.329359,13.795770000000001
10934,1116.48,930.0,185.65,0.12,0.8329750644883921,30.0,2010-01-21,2010-02-20,0.327898,15.31205
10935,1116.48,935.0,180.75,0.12,0.8374534250501576,30.0,2010-01-21,2010-02-20,0.325692,16.809639999999998
10936,1116.48,940.0,175.95,0.12,0.8419317856119232,30.0,2010-01-21,2010-02-20,0.328169,19.3966
10937,1116.48,945.0,171.05,0.12,0.8464101461736887,30.0,2010-01-21,2010-02-20,0.324425,20.8474
10938,1116.48,950.0,166.15,0.12,0.8508885067354542,30.0,2010-01-21,2010-02-20,0.32027,22.30491
10939,1116.48,955.0,161.3,0.12,0.8553668672972198,30.0,2010-01-21,2010-02-20,0.317831,24.264329999999998
10940,1116.48,960.0,156.45,0.12,0.8598452278589853,30.0,2010-01-21,2010-02-20,0.314783,26.20893
10941,1116.48,965.0,151.60000000000002,0.12,0.864323588420751,30.0,2010-01-21,2010-02-20,0.311205,28.14742
10942,1116.48,970.0,146.8,0.12,0.8688019489825165,30.0,2010-01-21,2010-02-20,0.30881,30.519740000000002
10943,1116.48,975.0,141.95,0.12,0.873280309544282,30.0,2010-01-21,2010-02-20,0.304245,32.45541
10944,1116.48,980.0,137.15,0.12,0.8777586701060476,30.0,2010-01-21,2010-02-20,0.300755,34.80791
10945,1116.48,985.0,132.35,0.12,0.8822370306678131,30.0,2010-01-21,2010-02-20,0.296755,37.15578
10946,1116.48,990.0,127.55,0.12,0.8867153912295787,30.0,2010-01-21,2010-02-20,0.29229499999999997,39.50764
10947,1116.48,995.0,122.85,0.12,0.8911937517913442,30.0,2010-01-21,2010-02-20,0.28978400000000004,42.573190000000004
10948,1116.48,900.0,215.15,0.12,0.8061049011177988,30.0,2010-01-21,2010-02-20,0.330219,7.135667999999999
10989,1116.48,925.0,203.35000000000002,0.12,0.8284967039266266,240.0,2010-01-21,2010-09-18,0.265691,229.8995
10990,1116.48,950.0,182.7,0.12,0.8508885067354542,240.0,2010-01-21,2010-09-18,0.257407,252.1551
10991,1116.48,975.0,162.7,0.12,0.873280309544282,240.0,2010-01-21,2010-09-18,0.249166,274.1986
10992,1116.48,990.0,151.2,0.12,0.8867153912295787,240.0,2010-01-21,2010-09-18,0.24477100000000002,287.24
10993,1116.48,900.0,224.55,0.12,0.8061049011177988,240.0,2010-01-21,2010-09-18,0.273913,207.8786
11034,1116.48,1305.0,0.05,0.12,1.1688521066208082,30.0,2010-01-21,2010-02-20,0.20241099999999998,2.581044
11035,1116.48,1310.0,0.025,0.12,1.1733304671825737,30.0,2010-01-21,2010-02-20,0.19421300000000002,1.491218
11036,1116.48,1315.0,0.025,0.12,1.1778088277443393,30.0,2010-01-21,2010-02-20,0.19836900000000002,1.465054
11037,1116.48,1320.0,0.025,0.12,1.1822871883061048,30.0,2010-01-21,2010-02-20,0.202501,1.440014
11038,1116.48,1325.0,0.025,0.12,1.1867655488678703,30.0,2010-01-21,2010-02-20,0.20661,1.416025
11039,1116.48,1330.0,0.025,0.12,1.1912439094296359,30.0,2010-01-21,2010-02-20,0.210695,1.393019
11040,1116.48,1340.0,0.025,0.12,1.2002006305531672,30.0,2010-01-21,2010-02-20,0.218797,1.349717
11041,1116.48,1350.0,0.025,0.12,1.2091573516766982,30.0,2010-01-21,2010-02-20,0.22681199999999999,1.3096780000000001
11042,1116.48,1360.0,0.025,0.12,1.2181140728002293,30.0,2010-01-21,2010-02-20,0.23474099999999998,1.2725309999999999
11043,1116.48,1375.0,0.025,0.12,1.231549154485526,30.0,2010-01-21,2010-02-20,0.246479,1.2215690000000001
11044,1116.48,1380.0,0.025,0.12,1.2360275150472915,30.0,2010-01-21,2010-02-20,0.250352,1.205718
11045,1116.48,1300.0,0.05,0.12,1.1643737460590426,30.0,2010-01-21,2010-02-20,0.19798,2.628333
11069,1116.48,1325.0,5.75,0.12,1.1867655488678703,240.0,2010-01-21,2010-09-18,0.161386,145.4604
11070,1116.48,1350.0,3.9,0.12,1.2091573516766982,240.0,2010-01-21,2010-09-18,0.158831,114.3753
11071,1116.48,1300.0,8.55,0.12,1.1643737460590426,240.0,2010-01-21,2010-09-18,0.165613,181.9891
11076,1116.48,1425.0,0.025,0.12,1.2763327601031813,30.0,2010-01-21,2010-02-20,0.28435,1.0836620000000001
11077,1116.48,1450.0,0.025,0.12,1.2987245629120092,30.0,2010-01-21,2010-02-20,0.302612,1.028553
11079,1116.48,1400.0,0.025,0.12,1.2539409572943536,30.0,2010-01-21,2010-02-20,0.265648,1.147262
11093,1116.48,1450.0,0.75,0.12,1.2987245629120092,240.0,2010-01-21,2010-09-18,0.153116,35.66596
11094,1116.48,1400.0,1.625,0.12,1.2539409572943536,240.0,2010-01-21,2010-09-18,0.153507,63.540119999999995
11248,1116.48,1205.0,0.75,0.12,1.0792848953854972,30.0,2010-01-21,2010-02-20,0.15729100000000001,26.06863
11249,1116.48,1210.0,0.55,0.12,1.0837632559472627,30.0,2010-01-21,2010-02-20,0.15542,21.02986
11250,1116.48,1215.0,0.45,0.12,1.0882416165090283,30.0,2010-01-21,2010-02-20,0.156656,18.03985
11251,1116.48,1220.0,0.35,0.12,1.0927199770707938,30.0,2010-01-21,2010-02-20,0.15671400000000002,14.9423
11252,1116.48,1225.0,0.275,0.12,1.0971983376325594,30.0,2010-01-21,2010-02-20,0.15713,12.41186
11253,1116.48,1230.0,0.25,0.12,1.101676698194325,30.0,2010-01-21,2010-02-20,0.160772,11.33516
11254,1116.48,1235.0,0.2,0.12,1.1061550587560907,30.0,2010-01-21,2010-02-20,0.16156800000000002,9.494273
11255,1116.48,1240.0,0.2,0.12,1.1106334193178562,30.0,2010-01-21,2010-02-20,0.167062,9.25244
11256,1116.48,1245.0,0.175,0.12,1.1151117798796217,30.0,2010-01-21,2010-02-20,0.16961199999999999,8.232918
11257,1116.48,1250.0,0.175,0.12,1.1195901404413873,30.0,2010-01-21,2010-02-20,0.174947,8.036885
11258,1116.48,1255.0,0.15,0.12,1.1240685010031528,30.0,2010-01-21,2010-02-20,0.17688199999999998,7.050611
11259,1116.48,1260.0,0.15,0.12,1.1285468615649183,30.0,2010-01-21,2010-02-20,0.182058,6.89277
11260,1116.48,1265.0,0.125,0.12,1.1330252221266839,30.0,2010-01-21,2010-02-20,0.183246,5.9258489999999995
11261,1116.48,1270.0,0.125,0.12,1.1375035826884494,30.0,2010-01-21,2010-02-20,0.18825999999999998,5.800447
11262,1116.48,1275.0,0.075,0.12,1.141981943250215,30.0,2010-01-21,2010-02-20,0.18276099999999998,3.921847
11263,1116.48,1280.0,0.1,0.12,1.1464603038119805,30.0,2010-01-21,2010-02-20,0.193328,4.740958999999999
11264,1116.48,1285.0,0.1,0.12,1.150938664373746,30.0,2010-01-21,2010-02-20,0.198143,4.648511
11265,1116.48,1290.0,0.1,0.12,1.1554170249355116,30.0,2010-01-21,2010-02-20,0.202925,4.56055
11266,1116.48,1295.0,0.05,0.12,1.159895385497277,30.0,2010-01-21,2010-02-20,0.193521,2.677883
11267,1116.48,1200.0,0.875,0.12,1.0748065348237317,30.0,2010-01-21,2010-02-20,0.154893,29.36729
11312,1116.48,1225.0,23.049999999999997,0.12,1.0971983376325594,240.0,2010-01-21,2010-09-18,0.17872000000000002,287.459
11313,1116.48,1240.0,19.299999999999997,0.12,1.1106334193178562,240.0,2010-01-21,2010-09-18,0.176015,268.4982
11314,1116.48,1250.0,17.05,0.12,1.1195901404413873,240.0,2010-01-21,2010-09-18,0.174225,254.9869
11315,1116.48,1275.0,12.25,0.12,1.141981943250215,240.0,2010-01-21,2010-09-18,0.16980599999999998,219.06599999999997
11316,1116.48,1200.0,30.65,0.12,1.0748065348237317,240.0,2010-01-21,2010-09-18,0.18423399999999998,315.2184
19494,1063.11,1050.0,79.25,0.12,0.9876682563422412,238.0,2010-02-04,2010-09-30,0.233776,335.4187
19495,1063.11,900.0,183.64999999999998,0.12,0.8465727911504926,238.0,2010-02-04,2010-09-30,0.284157,246.2136
19496,1063.11,950.0,145.25,0.12,0.8936046128810754,238.0,2010-02-04,2010-09-30,0.267034,285.242
19497,1063.11,1000.0,110.1,0.12,0.9406364346116584,238.0,2010-02-04,2010-09-30,0.249914,317.2284
19531,1063.11,750.0,312.5,0.12,0.7054773259587438,238.0,2010-02-04,2010-09-30,0.335163,129.1665
19532,1063.11,800.0,267.70000000000005,0.12,0.7525091476893266,238.0,2010-02-04,2010-09-30,0.317924,165.2604
19533,1063.11,850.0,224.55,0.12,0.7995409694199096,238.0,2010-02-04,2010-09-30,0.300698,204.8804
19542,1063.11,1350.0,2.075,0.12,1.2698591867257387,238.0,2010-02-04,2010-09-30,0.168646,70.02003
19543,1063.11,1300.0,4.9,0.12,1.2228273649951558,238.0,2010-02-04,2010-09-30,0.176311,122.2771
20338,1063.11,1150.0,33.8,0.12,1.0817318998034071,238.0,2010-02-04,2010-09-30,0.206344,303.6713
20339,1063.11,1250.0,10.75,0.12,1.175795543264573,238.0,2010-02-04,2010-09-30,0.187302,189.7432
20340,1063.11,1175.0,25.95,0.12,1.1052478106686985,238.0,2010-02-04,2010-09-30,0.200243,280.0017
20341,1063.11,1100.0,53.5,0.12,1.0347000780728242,238.0,2010-02-04,2010-09-30,0.218766,332.3163
20342,1063.11,1200.0,19.35,0.12,1.12876372153399,238.0,2010-02-04,2010-09-30,0.194057,250.9328
20343,1063.11,1225.0,14.15,0.12,1.1522796323992814,238.0,2010-02-04,2010-09-30,0.18872,218.7377
27628,1106.75,1000.0,108.8,0.12,0.903546419697312,30.0,2010-02-18,2010-03-20,0.277533,49.8092
27629,1106.75,1005.0,104.1,0.12,0.9080641517957985,30.0,2010-02-18,2010-03-20,0.2729,52.81824
27630,1106.75,1010.0,99.4,0.12,0.9125818838942851,30.0,2010-02-18,2010-03-20,0.267778,55.83099
27631,1106.75,1015.0,94.7,0.12,0.9170996159927717,30.0,2010-02-18,2010-03-20,0.262198,58.85803000000001
27632,1106.75,1020.0,90.1,0.12,0.9216173480912582,30.0,2010-02-18,2010-03-20,0.257796,62.4027
27633,1106.75,1025.0,85.5,0.12,0.9261350801897448,30.0,2010-02-18,2010-03-20,0.252817,65.92532
27634,1106.75,1030.0,80.9,0.12,0.9306528122882313,30.0,2010-02-18,2010-03-20,0.24729600000000002,69.43961
27635,1106.75,1035.0,76.4,0.12,0.9351705443867179,30.0,2010-02-18,2010-03-20,0.242628,73.35311
27636,1106.75,1040.0,72.0,0.12,0.9396882764852045,30.0,2010-02-18,2010-03-20,0.238623,77.57845
27637,1106.75,1045.0,67.6,0.12,0.944206008583691,30.0,2010-02-18,2010-03-20,0.233893,81.70719
27638,1106.75,1050.0,63.5,0.12,0.9487237406821776,30.0,2010-02-18,2010-03-20,0.23195700000000002,86.59493
27639,1106.75,1055.0,59.0,0.12,0.9532414727806641,30.0,2010-02-18,2010-03-20,0.224619,90.24113
27640,1106.75,1060.0,54.8,0.12,0.9577592048791507,30.0,2010-02-18,2010-03-20,0.21991999999999998,94.53805
27641,1106.75,1065.0,50.7,0.12,0.9622769369776373,30.0,2010-02-18,2010-03-20,0.215423,98.84064000000001
27642,1106.75,1070.0,46.5,0.12,0.9667946690761238,30.0,2010-02-18,2010-03-20,0.20908000000000002,102.7649
27643,1106.75,1075.0,42.75,0.12,0.9713124011746104,30.0,2010-02-18,2010-03-20,0.206159,107.0422
27644,1106.75,1080.0,39.0,0.12,0.9758301332730969,30.0,2010-02-18,2010-03-20,0.20214400000000002,110.8704
27645,1106.75,1085.0,34.9,0.12,0.9803478653715835,30.0,2010-02-18,2010-03-20,0.193992,114.0438
27646,1106.75,1090.0,31.2,0.12,0.9848655974700701,30.0,2010-02-18,2010-03-20,0.18833,117.0416
27647,1106.75,1095.0,28.1,0.12,0.9893833295685566,30.0,2010-02-18,2010-03-20,0.186533,119.5681
27694,1106.75,1100.0,24.9,0.12,0.9939010616670432,30.0,2010-02-18,2010-03-20,0.182539,121.2499
27695,1106.75,1105.0,21.9,0.12,0.9984187937655297,30.0,2010-02-18,2010-03-20,0.1788,122.0455
27696,1106.75,1110.0,19.0,0.12,1.0029365258640162,30.0,2010-02-18,2010-03-20,0.174407,121.8215
27697,1106.75,1115.0,16.0,0.12,1.0074542579625028,30.0,2010-02-18,2010-03-20,0.16759300000000002,120.3806
27698,1106.75,1120.0,14.2,0.12,1.0119719900609894,30.0,2010-02-18,2010-03-20,0.16913499999999998,117.9858
27699,1106.75,1125.0,11.649999999999999,0.12,1.016489722159476,30.0,2010-02-18,2010-03-20,0.162609,113.8954
27700,1106.75,1130.0,9.95,0.12,1.0210074542579626,30.0,2010-02-18,2010-03-20,0.161704,109.1102
27701,1106.75,1135.0,8.6,0.12,1.025525186356449,30.0,2010-02-18,2010-03-20,0.162425,103.7853
27702,1106.75,1140.0,6.9,0.12,1.0300429184549356,30.0,2010-02-18,2010-03-20,0.15796400000000002,96.37334
27703,1106.75,1145.0,5.8,0.12,1.0345606505534222,30.0,2010-02-18,2010-03-20,0.15781199999999998,89.46025999999999
27704,1106.75,1150.0,4.5,0.12,1.0390783826519088,30.0,2010-02-18,2010-03-20,0.15344000000000002,80.34095
27705,1106.75,1155.0,3.75,0.12,1.0435961147503954,30.0,2010-02-18,2010-03-20,0.153899,73.03114000000001
27706,1106.75,1160.0,2.775,0.12,1.0481138468488818,30.0,2010-02-18,2010-03-20,0.149167,62.891040000000004
27707,1106.75,1165.0,2.25,0.12,1.0526315789473684,30.0,2010-02-18,2010-03-20,0.149311,55.5703
27708,1106.75,1170.0,1.8,0.12,1.057149311045855,30.0,2010-02-18,2010-03-20,0.149201,48.47022
27709,1106.75,1175.0,1.475,0.12,1.0616670431443416,30.0,2010-02-18,2010-03-20,0.15018399999999998,42.50825
27710,1106.75,1180.0,1.25,0.12,1.0661847752428282,30.0,2010-02-18,2010-03-20,0.152367,37.76959
27711,1106.75,1185.0,1.025,0.12,1.0707025073413146,30.0,2010-02-18,2010-03-20,0.153478,32.874829999999996
27712,1106.75,1190.0,0.975,0.12,1.0752202394398012,30.0,2010-02-18,2010-03-20,0.159171,30.99127
27713,1106.75,1195.0,0.575,0.12,1.0797379715382878,30.0,2010-02-18,2010-03-20,0.150983,22.12256
27778,1106.75,800.0,305.9,0.12,0.7228371357578496,30.0,2010-02-18,2010-03-20,0.54394,10.38467
27779,1106.75,805.0,300.9,0.12,0.7273548678563361,30.0,2010-02-18,2010-03-20,0.534611,10.52236
27780,1106.75,810.0,296.0,0.12,0.7318725999548227,30.0,2010-02-18,2010-03-20,0.534351,11.5084
27781,1106.75,815.0,291.1,0.12,0.7363903320533093,30.0,2010-02-18,2010-03-20,0.533278,12.479280000000001
27782,1106.75,820.0,286.1,0.12,0.7409080641517958,30.0,2010-02-18,2010-03-20,0.523854,12.64986
27783,1106.75,825.0,281.1,0.12,0.7454257962502824,30.0,2010-02-18,2010-03-20,0.514475,12.824869999999999
27784,1106.75,830.0,276.1,0.12,0.7499435283487689,30.0,2010-02-18,2010-03-20,0.505139,13.004489999999999
27785,1106.75,835.0,271.2,0.12,0.7544612604472555,30.0,2010-02-18,2010-03-20,0.5032,14.009670000000002
27786,1106.75,840.0,266.2,0.12,0.7589789925457421,30.0,2010-02-18,2010-03-20,0.49384399999999995,14.21025
27787,1106.75,845.0,261.2,0.12,0.7634967246442286,30.0,2010-02-18,2010-03-20,0.48453,14.41639
27788,1106.75,850.0,256.2,0.12,0.7680144567427152,30.0,2010-02-18,2010-03-20,0.47525500000000004,14.628379999999998
27789,1106.75,855.0,250.8,0.12,0.7725321888412017,30.0,2010-02-18,2010-03-20,0.43513,11.10547
27790,1106.75,860.0,245.9,0.12,0.7770499209396883,30.0,2010-02-18,2010-03-20,0.43488000000000004,12.30146
27791,1106.75,865.0,240.9,0.12,0.7815676530381749,30.0,2010-02-18,2010-03-20,0.42605299999999996,12.4926
27792,1106.75,870.0,235.9,0.12,0.7860853851366614,30.0,2010-02-18,2010-03-20,0.417261,12.68977
27793,1106.75,875.0,231.0,0.12,0.790603117235148,30.0,2010-02-18,2010-03-20,0.415969,13.906989999999999
27794,1106.75,880.0,226.0,0.12,0.7951208493336345,30.0,2010-02-18,2010-03-20,0.40712800000000005,14.13274
27795,1106.75,885.0,221.1,0.12,0.7996385814321211,30.0,2010-02-18,2010-03-20,0.405049,15.35774
27796,1106.75,890.0,216.1,0.12,0.8041563135306077,30.0,2010-02-18,2010-03-20,0.396162,15.614329999999999
27797,1106.75,895.0,211.2,0.12,0.8086740456290942,30.0,2010-02-18,2010-03-20,0.393415,16.85371
27854,1106.75,775.0,330.8,0.12,0.7002484752654168,30.0,2010-02-18,2010-03-20,0.5806100000000001,8.928326
27855,1106.75,780.0,325.9,0.12,0.7047662073639033,30.0,2010-02-18,2010-03-20,0.581747,9.865502000000001
27856,1106.75,785.0,320.9,0.12,0.7092839394623899,30.0,2010-02-18,2010-03-20,0.57222,9.990806
27857,1106.75,790.0,315.9,0.12,0.7138016715608765,30.0,2010-02-18,2010-03-20,0.5627439999999999,10.119019999999999
27858,1106.75,795.0,310.9,0.12,0.718319403659363,30.0,2010-02-18,2010-03-20,0.553318,10.25027
27917,1106.75,900.0,206.2,0.12,0.8131917777275808,30.0,2010-02-18,2010-03-20,0.38448499999999997,17.143810000000002
27918,1106.75,905.0,201.3,0.12,0.8177095098260673,30.0,2010-02-18,2010-03-20,0.38116300000000003,18.40427
27919,1106.75,910.0,196.4,0.12,0.8222272419245539,30.0,2010-02-18,2010-03-20,0.3774,19.66491
27920,1106.75,915.0,191.5,0.12,0.8267449740230405,30.0,2010-02-18,2010-03-20,0.373247,20.929570000000002
27921,1106.75,920.0,186.5,0.12,0.831262706121527,30.0,2010-02-18,2010-03-20,0.364147,21.31135
27922,1106.75,925.0,181.6,0.12,0.8357804382200136,30.0,2010-02-18,2010-03-20,0.359583,22.61202
27923,1106.75,930.0,176.7,0.12,0.8402981703185001,30.0,2010-02-18,2010-03-20,0.35470300000000005,23.923779999999997
27924,1106.75,935.0,171.8,0.12,0.8448159024169867,30.0,2010-02-18,2010-03-20,0.349535,25.24991
27925,1106.75,940.0,166.9,0.12,0.8493336345154733,30.0,2010-02-18,2010-03-20,0.3441,26.59305
27926,1106.75,945.0,161.9,0.12,0.8538513666139598,30.0,2010-02-18,2010-03-20,0.334787,27.11924
27927,1106.75,950.0,157.1,0.12,0.8583690987124464,30.0,2010-02-18,2010-03-20,0.332505,29.342440000000003
