,close,strike_price,price,rf,S/K,day_diff,date,exdate,impl_volatility,vega
39559,2263.69,1600.0,655.1500000000001,0.8,0.7068105615168154,239.0,2017-01-19,2017-09-15,0.2536,149.6207
39560,2263.69,1610.0,645.8,0.8,0.7112281275262955,239.0,2017-01-19,2017-09-15,0.253448,157.5875
39561,2263.69,1625.0,631.55,0.8,0.7178544765405157,239.0,2017-01-19,2017-09-15,0.251502,167.0416
39562,2263.69,1650.0,607.8499999999999,0.8,0.728898391564216,239.0,2017-01-19,2017-09-15,0.248006,183.2267
39563,2263.69,1675.0,584.0,0.8,0.7399423065879162,239.0,2017-01-19,2017-09-15,0.24314699999999997,197.9815
39564,2263.69,1700.0,560.55,0.8,0.7509862216116164,239.0,2017-01-19,2017-09-15,0.23974499999999999,216.4488
39565,2263.69,1725.0,537.1500000000001,0.8,0.7620301366353166,239.0,2017-01-19,2017-09-15,0.235927,235.2358
39566,2263.69,1750.0,514.0,0.8,0.7730740516590169,239.0,2017-01-19,2017-09-15,0.23251799999999997,255.9336
39567,2263.69,1775.0,490.85,0.8,0.7841179666827172,239.0,2017-01-19,2017-09-15,0.22847199999999998,276.4737
39568,2263.69,1800.0,467.9,0.8,0.7951618817064173,239.0,2017-01-19,2017-09-15,0.224544,298.3324
39569,2263.69,1825.0,445.1,0.8,0.8062057967301176,239.0,2017-01-19,2017-09-15,0.220504,321.0304
39570,2263.69,1850.0,422.7,0.8,0.8172497117538179,239.0,2017-01-19,2017-09-15,0.217047,345.9332
39571,2263.69,1875.0,400.1,0.8,0.828293626777518,239.0,2017-01-19,2017-09-15,0.21238400000000002,369.4069
39572,2263.69,1900.0,378.1,0.8,0.8393375418012183,239.0,2017-01-19,2017-09-15,0.20871399999999998,395.7601
39573,2263.69,1910.0,369.3,0.8,0.8437551078106984,239.0,2017-01-19,2017-09-15,0.207056,406.1637
39574,2263.69,1925.0,356.1,0.8,0.8503814568249186,239.0,2017-01-19,2017-09-15,0.204378,421.6499
39575,2263.69,1950.0,334.25,0.8,0.8614253718486188,239.0,2017-01-19,2017-09-15,0.199772,447.8025
39576,2263.69,1975.0,312.9,0.8,0.8724692868723191,239.0,2017-01-19,2017-09-15,0.195622,475.3725
39577,2263.69,2000.0,291.55,0.8,0.8835132018960193,239.0,2017-01-19,2017-09-15,0.190799,502.2772
39578,2263.69,2025.0,270.7,0.8,0.8945571169197195,239.0,2017-01-19,2017-09-15,0.186291,529.9497
39579,2263.69,2050.0,250.3,0.8,0.9056010319434198,239.0,2017-01-19,2017-09-15,0.181896,557.7286
39580,2263.69,2075.0,230.3,0.8,0.9166449469671201,239.0,2017-01-19,2017-09-15,0.177445,585.0298
39581,2263.69,2100.0,210.7,0.8,0.9276888619908202,239.0,2017-01-19,2017-09-15,0.172875,611.4081
39582,2263.69,2125.0,191.45,0.8,0.9387327770145205,239.0,2017-01-19,2017-09-15,0.168046,636.3365
39583,2263.69,2150.0,172.8,0.8,0.9497766920382208,239.0,2017-01-19,2017-09-15,0.16328399999999998,659.5304
39584,2263.69,2175.0,154.55,0.8,0.960820607061921,239.0,2017-01-19,2017-09-15,0.15820499999999998,680.1276
39585,2263.69,2200.0,137.1,0.8,0.9718645220856212,239.0,2017-01-19,2017-09-15,0.15331199999999998,697.5298
39586,2263.69,2225.0,120.3,0.8,0.9829084371093215,239.0,2017-01-19,2017-09-15,0.148284,710.6763
39587,2263.69,2250.0,104.35,0.8,0.9939523521330217,239.0,2017-01-19,2017-09-15,0.143297,718.4935
39588,2263.69,2275.0,89.45,0.8,1.0049962671567219,239.0,2017-01-19,2017-09-15,0.138515,719.7544
39589,2263.69,2300.0,75.5,0.8,1.0160401821804221,239.0,2017-01-19,2017-09-15,0.133684,713.2044
39590,2263.69,2325.0,62.5,0.8,1.0270840972041224,239.0,2017-01-19,2017-09-15,0.128685,697.5134
39591,2263.69,2350.0,51.2,0.8,1.0381280122278227,239.0,2017-01-19,2017-09-15,0.12449600000000001,672.2443
39592,2263.69,2375.0,40.85,0.8,1.049171927251523,239.0,2017-01-19,2017-09-15,0.119956,636.1458
39593,2263.69,2400.0,32.0,0.8,1.0602158422752233,239.0,2017-01-19,2017-09-15,0.11585,590.1448
39594,2263.69,2425.0,24.4,0.8,1.0712597572989233,239.0,2017-01-19,2017-09-15,0.11178900000000001,534.5427
39595,2263.69,2450.0,18.65,0.8,1.0823036723226236,239.0,2017-01-19,2017-09-15,0.109075,476.0204
39596,2263.69,2475.0,13.9,0.8,1.0933475873463239,239.0,2017-01-19,2017-09-15,0.106369,413.4452
39597,2263.69,2500.0,10.25,0.8,1.1043915023700241,239.0,2017-01-19,2017-09-15,0.104181,351.848
39598,2263.69,2525.0,7.65,0.8,1.1154354173937244,239.0,2017-01-19,2017-09-15,0.102975,296.7714
39599,2263.69,2550.0,5.699999999999999,0.8,1.1264793324174247,239.0,2017-01-19,2017-09-15,0.102155,247.2164
39600,2263.69,2575.0,4.3,0.8,1.1375232474411248,239.0,2017-01-19,2017-09-15,0.101918,205.2407
39601,2263.69,2600.0,3.3,0.8,1.148567162464825,239.0,2017-01-19,2017-09-15,0.10220900000000001,170.7022
39602,2263.69,2650.0,2.0,0.8,1.1706549925122256,239.0,2017-01-19,2017-09-15,0.10355299999999999,118.1135
39603,2263.69,2700.0,1.275,0.8,1.1927428225596262,239.0,2017-01-19,2017-09-15,0.10579000000000001,83.08112
39604,2263.69,2750.0,0.825,0.8,1.2148306526070265,239.0,2017-01-19,2017-09-15,0.10815,58.44266
39605,2263.69,2800.0,0.575,0.8,1.236918482654427,239.0,2017-01-19,2017-09-15,0.11136900000000001,42.9948
39606,2263.69,2850.0,0.4,0.8,1.2590063127018276,239.0,2017-01-19,2017-09-15,0.11433199999999999,31.482709999999997
39607,2263.69,2900.0,0.325,0.8,1.281094142749228,239.0,2017-01-19,2017-09-15,0.11901199999999999,25.7641
